"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
43,690440,"Hanner, Bradley",154,27.9,0.429,0.571,0.4,1,0.599,,,3,7,84.8,10.3,3036,79.4,79.08,4,21,22,-0.30000000000001137,6.33,110,151,125,150,289,312,281,"-1.631","1.631",,,,7,6,1,1,0,1,1,14.3,0,0,"3.41","0.24","-1.61","-0.76","90.4",71,16.666666666666664,16.666666666666664,14.285714285714285,5.07,-2.21,0.18,1.94,0.429,1,"3.793023256",,,"-3.793023256",,,,,19,,,,,,,
43,623474,"Herget, Jimmy",186,23.1,0.25,0.333,0.286,0.583,0.421,,,3,12,90.7,18.6,2893,77.7,75.61,6,17,26,-2.1000000000000085,4.92,111,150,119,149,293,321,297,"-2.302","2.302",,,,15,8,1,1,0,1,4,26.7,2,13.3,"3.53","0.26","-1.28","0.03","93.3",159,50,12.5,6.666666666666667,5.06,-2.68,-0.21,2.45,0.4,1,"5.353488372",,,"-5.353488372",,,,,35.3,,,,,,,
42,676979,"Crochet, Garrett",224,18.8,0.267,0.133,0.308,0.4,0.314,,,4,15,84.9,17.3,2394,82.6,82.87,6,26,16,0.30000000000001137,6.54,111,150,123,148,281,312,298,"-0.624","0.624",,,,16,13,2,2,0,0,2,12.5,0,0,"3.54","-0.19","-1.13","0.57","91.9",120,30.76923076923077,15.384615384615385,12.5,6.29,2.17,-0.29,1.69,0.313,2,"1.485714286",,,"-1.485714286",,,,,23.1,,,,,,,
42,666121,"Baum, Tyler",67,62.7,0.375,0.25,0.5,0.625,0.5,,,3,8,89.4,8.4,2334,85,83.11,6,14,28,-1.9000000000000057,5.43,113,149,119,148,298,313,284,"-1.392","1.392",,,,11,6,1,2,0,0,2,18.2,3,27.3,"3.49","-0.34","-0.74","-0.48","93.9",205,60,0,0,5.83,-0.36,0.13,2.02,0.545,0,"3.314285714",,,"-3.314285714",,,,,42.9,,,,,,,
42,542888,"Armstrong, Shawn",110,38.2,0.222,0.333,0.25,0.556,0.363,,,2,9,87.7,19,2612,83.7,83.93,8,22,20,0.20000000000000284,6.47,111,152,124,146,301,326,292,"-0.724","0.724",,,,10,5,1,0,0,1,4,40,1,10,"2.62","0.64","-1.15","-0.78","89.6",147,40,0,0,6.05,-1.38,0.51,2.11,0.3,0,"1.723809524",,,"-1.723809524",,,,,36.4,,,,,,,
42,685112,"McCambley, Zach",132,31.8,0.2,0.2,0.25,0.4,0.331,,,1,5,97.5,19.8,2712,83.7,82.93,3,12,30,-0.7999999999999972,5.84,111,150,119,148,289,310,281,"-0.536","0.536",,,,6,4,0,1,0,0,1,16.7,0,0,"3.37","-0.11","-1.22","-0.29","93.3",220,75,0,0,5.94,-1.27,0.09,1.83,0.333,0,"1.276190476",,,"-1.276190476",,,,,25,,,,,,,
42,671106,"Allen, Logan",236,17.8,0.111,0,0.25,0.111,0.099,,,1,9,85.2,6.8,2287,78.9,78.52,7,18,24,-0.4000000000000057,6.16,108,148,125,146,293,320,297,"1.425","-1.425",,,,9,4,1,0,0,0,5,55.6,0,0,"3.72","-0.04","-1.13","0.35","89.8",49,0,0,0,5.38,2.31,-0.13,1.93,0.111,0,"-3.392857143",,,"3.392857143",,,,,38.9,,,,,,,
42,678022,"Perkins, Jack",182,23.1,0.667,0.5,0.75,1.167,0.777,,,4,6,83.8,30.4,2674,86.3,86.19,4,14,28,-0.09999999999999432,6.21,108,149,117,146,293,312,287,"-2.769","2.769",,,,7,5,3,0,0,1,1,14.3,0,0,"3.06","0","-1.1","-0.61","90.3",183,20,20,14.285714285714285,5.43,-2,0.47,2.06,0.714,1,"6.592857143",,,"-6.592857143",,,,,28.6,,,,,,,
41,571948,"Milner, Hoby",119,34.5,0.25,0,0.4,0.25,0.222,,,2,8,87.7,11.5,1840,78.7,78.91,4,16,25,0.20000000000000284,6.64,113,151,116,150,296,326,297,"0.754","-0.754",,,,8,5,2,0,0,0,3,37.5,0,0,"4.02","-0.31","-0.98","0.12","94.1",147,25,0,0,4.3,4.18,0.05,1.81,0.25,0,"-1.83902439",,,"1.83902439",,,,,25,,,,,,,
41,669160,"May, Dustin",184,22.3,0,0,0,0,0.054,,,0,12,81,11.9,3072,86.1,85.96,5,24,17,-0.09999999999999432,6.46,106,151,118,147,291,327,291,"2.29","-2.29",,,,13,10,0,0,0,0,2,15.4,1,7.7,"3.33","-0.23","-1.3","-0.88","89.8",79,20,0,0,5.3,-2.36,0.85,1.82,0.077,0,"-5.585365854",,,"5.585365854",,,,,20.8,,,,,,,
41,606303,"Payamps, Joel",92,44.6,0,0,0,0,0.063,,,0,10,84,17.7,2841,84.4,83.46,8,21,20,-0.9000000000000057,5.8,112,148,128,150,298,326,294,"1.924","-1.924",,,,11,6,0,0,0,0,4,36.4,1,9.1,"3.32","-0.11","-1.28","-0.14","90.7",120,33.33333333333333,0,0,5.46,-2.61,0.59,1.51,0.091,0,"-4.692682927",,,"4.692682927",,,,,38.1,,,,,,,
41,621111,"Buehler, Walker",271,15.1,0.273,0.364,0.333,0.636,0.408,,,3,11,90.5,19.7,2681,81.3,81.56,9,22,19,0.29999999999999716,6.48,109,151,125,148,301,325,299,"-1.896","1.896",,,,12,7,1,1,0,1,4,33.3,1,8.3,"3.16","0.29","-1.11","-0.92","91.7",186,42.857142857142854,14.285714285714285,8.333333333333332,5.55,-1.17,0.85,1.87,0.333,1,"4.624390244",,,"-4.624390244",,,,,40.9,,,,,,,
41,694335,"Svanson, Matt",114,36,0.154,0.231,0.111,0.385,0.262,,,2,13,83.8,16.8,2198,86.6,86.65,6,24,17,0.10000000000000853,6.26,103,149,118,146,284,311,281,"-0.287","0.287",,,,14,10,1,0,0,1,3,21.4,0,0,"2.78","0.26","-0.77","-0.19","90.5",111,33.33333333333333,11.11111111111111,7.142857142857142,5.79,-1.83,0.33,2.07,0.214,1,"0.7",,,"-0.7",,,,,25,,,,,,,
41,673662,"Ortiz, Robinson",107,38.3,0.333,0,1,0.333,0.434,,,2,6,87.3,7,2831,84,82.81,5,14,27,-1.2000000000000028,5.56,112,148,122,148,294,319,300,"-1.353","1.353",,,,9,2,2,0,0,0,4,44.4,2,22.2,"3.6","-0.36","-0.69","0.13","90.3",112,50,0,0,5.62,2.75,-0.45,2.04,0.556,0,"3.3",,,"-3.3",,,,,35.7,,,,,,,
41,605280,"Holmes, Clay",182,22.5,0.167,0,0.333,0.167,0.148,,,1,6,77,2.3,2889,82.1,80.99,3,12,29,-1.0999999999999943,5.64,107,149,124,146,292,319,276,"0.413","-0.413",,,,6,3,1,0,0,0,3,50,0,0,"3.7","-0.3","-1.31","-0.63","90.4",106,0,0,0,6.39,-1.61,0.08,2.22,0.167,0,"-1.007317073",,,"1.007317073",,,,,25,,,,,,,
41,670245,"Watson, Ryan",202,20.3,0.286,0.286,0.231,0.571,0.363,,,4,14,86.8,38.3,2095,84,84.81,3,22,19,0.7999999999999972,6.93,106,148,122,143,292,310,285,"-0.711","0.711",,,,14,14,2,1,0,1,0,0,0,0,"2.78","0.47","-0.94","-0.86","92.4",190,42.857142857142854,0,0,5.51,-1.23,0.3,2.2,0.286,0,"1.734146341",,,"-1.734146341",,,,,13.6,,,,,,,
40,663372,"Feltner, Ryan",292,13.7,0.25,0,0.667,0.25,0.352,,,2,8,75.4,9.3,2660,84.2,84.1,8,15,25,-0.10000000000000853,6.37,105,148,117,141,298,321,293,"-0.399","0.399",,,,11,3,2,0,0,0,5,45.5,3,27.3,"3.25","-0.01","-1.01","-0.91","88.0",113,0,0,0,5.53,-1.44,0.32,1.98,0.455,0,"0.9975",,,"-0.9975",,,,,53.3,,,,,,,
40,687209,"Maxwell, Zach",191,20.9,0.125,0,0.25,0.125,0.111,,,1,8,81.2,24.5,2677,85.7,85.08,6,15,25,-0.6000000000000085,6.02,108,148,119,149,302,325,293,"-0.212","0.212",,,,8,4,1,0,0,0,4,50,0,0,"3.46","-0.34","-0.9","-0.23","89.6",114,0,0,0,6.36,-2.39,0.56,1.32,0.125,0,"0.53",,,"-0.53",,,,,40,,,,,,,
40,623437,"Topa, Justin",144,27.8,0.4,0.7,0.333,1.1,0.633,,,4,10,89.7,35.1,2682,82,80.84,3,17,23,-1.2000000000000028,5.56,115,150,124,149,287,312,271,"-3.858","3.858",,,,11,8,1,1,0,2,2,18.2,0,0,"3.3","0.1","-1.18","-0.88","93.3",175,50,12.5,9.090909090909092,5.08,-2.63,0.37,1.99,0.455,1,"9.645",,,"-9.645",,,,,17.6,,,,,,,
40,605130,"Barlow, Scott",133,30.1,0.125,0,0.2,0.125,0.229,,,1,8,82.9,16.6,2411,78.9,79.11,6,15,25,0.29999999999999716,6.5,114,149,118,148,301,324,293,"0.481","-0.481",,,,10,5,1,0,0,0,3,30,2,20,"3.17","0.5","-0.97","-0.33","88.9",137,20,0,0,4.98,-2.62,0.14,1.99,0.3,0,"-1.2025",,,"1.2025",,,,,40,,,,,,,
40,677053,"Nardi, Andrew",99,40.4,0.111,0,0.5,0.111,0.159,,,1,9,81.4,-15,2378,81.9,82.27,9,18,22,0.3999999999999915,6.63,113,148,130,150,277,313,279,"1.797","-1.797",,,,10,2,1,0,0,0,7,70,1,10,"3.03","0.38","-1.07","-0.26","89.5",138,0,0,0,5.57,3.13,-0.29,1.88,0.2,0,"-4.4925",,,"4.4925",,,,,50,,,,,,,
40,664299,"Javier, Cristian",178,22.5,0.333,0,0.667,0.333,0.296,,,2,6,93.8,25,2526,78.2,77.35,6,10,30,-0.7999999999999972,5.83,109,148,115,149,300,323,302,"-0.041","0.041",,,,6,3,2,0,0,0,3,50,0,0,"3.45","0.3","-1.2","0.08","94.4",165,33.33333333333333,0,0,5.4,-1.72,-0.04,2.05,0.333,0,"0.1025",,,"-0.1025",,,,,60,,,,,,,
40,681810,"Warren, Austin",84,47.6,0.429,0.143,0.429,0.571,0.434,,,3,7,89.1,25.3,2747,84.6,84.15,2,16,24,-0.5,6.14,108,148,120,149,289,315,285,"-0.179","0.179",,,,7,7,2,1,0,0,0,0,0,0,"3.32","-0.11","-1.42","-0.16","90.4",159,28.57142857142857,0,0,4.89,-2.6,0.47,2.01,0.429,0,"0.4475",,,"-0.4475",,,,,12.5,,,,,,,
38,815590,"Lobus, Ryan",79,48.1,0.25,0,0.25,0.25,0.317,,,1,4,98.8,19.8,2595,80,79.72,3,12,26,-0.29999999999999716,6.27,109,148,124,149,303,321,299,"-1.172","1.172",,,,5,4,1,0,0,0,0,0,1,20,"3.27","0.31","-1.43","0.03","94.2",239,75,0,0,4.4,-3.58,0.12,2.07,0.4,0,"3.084210526",,,"-3.084210526",,,,,25,,,,,,,
38,657277,"Webb, Logan",150,25.3,0.444,0,0.667,0.444,0.395,,,4,9,91.8,23.7,2520,83.3,83.31,8,16,22,0,6.47,110,151,118,150,302,329,304,"-1.146","1.146",,,,9,6,4,0,0,0,3,33.3,0,0,"3.5","-0.19","-1.07","-0.31","96.5",185,50,33.33333333333333,22.22222222222222,4.96,-2.11,0.47,1.76,0.444,2,"3.015789474",,,"-3.015789474",,,,,50,,,,,,,
38,692230,"Rodriguez, Carlos",159,23.9,0.167,0.083,0.2,0.25,0.179,,,2,12,90.7,36.3,2273,80.6,80.4,6,25,13,-0.19999999999998863,6.11,106,150,120,147,301,320,296,"1.456","-1.456",,,,12,10,1,1,0,0,2,16.7,0,0,"3.41","0.09","-1.09","-1.04","91.4",102,40,10,8.333333333333332,5.96,-1.22,0.41,2.06,0.167,1,"-3.831578947",,,"3.831578947",,,,,24,,,,,,,
38,693433,"Woo, Bryan",199,19.1,0.2,0.2,0.286,0.4,0.252,,,2,10,87.1,27.7,2475,83.6,83.54,7,17,21,-0.09999999999999432,6.36,116,147,116,145,300,326,299,"0.541","-0.541",,,,10,7,0,2,0,0,3,30,0,0,"3.18","0.09","-1.01","-0.41","91.4",155,33.33333333333333,0,0,5.02,-1.79,0.56,2.07,0.2,0,"-1.423684211",,,"1.423684211",,,,,41.2,,,,,,,
38,681982,"Anderson, Grant",111,34.2,0,0,0,0,0.174,,,0,6,81.4,33.7,2459,79.2,79.54,3,12,26,0.29999999999999716,6.47,113,149,115,149,296,320,294,"0.595","-0.595",,,,8,6,0,0,0,0,0,0,2,25,"3.42","0.21","-1.02","0.07","90.7",199,16.666666666666664,16.666666666666664,12.5,4.13,-2.31,0.33,1.7,0.25,1,"-1.565789474",,,"1.565789474",,,,,25,,,,,,,
38,670167,"Schreiber, John",145,26.2,0.25,0.125,0.4,0.375,0.358,,,2,8,82,24.6,2699,81.5,81.58,7,14,24,0.09999999999999432,6.49,108,150,120,147,306,322,281,"-0.177","0.177",,,,10,5,1,1,0,0,3,30,1,10,"3.41","0.04","-1.22","-1.04","88.8",171,0,0,0,4.42,-3.05,0.74,1.9,0.4,0,"0.465789474",,,"-0.465789474",,,,,50,,,,,,,
38,681799,"Roberts, Ethan",91,41.8,0.429,0.429,0.333,0.857,0.565,,,3,7,91.3,19.7,3112,84.1,83.89,2,15,23,-0.19999999999998863,6.23,110,152,119,151,299,326,300,"-2.573","2.573",,,,8,7,2,0,0,1,0,0,1,12.5,"3.2","0.03","-1.57","-0.65","92.6",136,28.57142857142857,14.285714285714285,12.5,5.16,-1.61,0.31,1.75,0.5,1,"6.771052632",,,"-6.771052632",,,,,13.3,,,,,,,
38,681217,"Silseth, Chase",191,19.9,0.4,0.2,0.667,0.6,0.534,,,2,5,77.6,1.7,2773,85.8,84.93,5,12,26,-0.8999999999999915,5.69,110,151,113,149,300,324,297,"-0.881","0.881",,,,8,3,1,1,0,0,2,25,2,25,"3.09","0.01","-0.6","-0.3","91.0",80,0,0,0,5.75,-2.13,0.03,1.94,0.625,0,"2.318421053",,,"-2.318421053",,,,,41.7,,,,,,,
38,601713,"Pivetta, Nick",208,18.3,0.3,0.3,0.429,0.6,0.449,,,3,10,92.6,29.3,2358,82.7,83.06,6,16,22,0.3999999999999915,6.65,112,150,121,146,300,327,293,"-1.769","1.769",,,,13,7,1,1,1,0,3,23.1,3,23.1,"3.02","0.33","-1.07","-0.67","92.9",215,57.14285714285714,0,0,6.71,-1.01,0.3,2.2,0.462,0,"4.655263158",,,"-4.655263158",,,,,37.5,,,,,,,
38,806188,"Gibson, Cade",180,21.1,0.111,0,0.2,0.111,0.099,,,1,9,79.3,37.6,3224,80.5,79.54,4,15,23,-1,5.75,115,148,126,149,284,314,292,"1.076","-1.076",,,,9,5,1,0,0,0,4,44.4,0,0,"3.68","-0.15","-1.52","0.3","89.2",181,20,0,0,5.69,2.55,-0.55,1.93,0.111,0,"-2.831578947",,,"2.831578947",,,,,26.7,,,,,,,
37,656257,"Brigham, Jeff",121,30.6,0.111,0,0.333,0.111,0.099,,,1,9,95.5,-18.7,3123,82.7,81.8,5,14,23,-0.9000000000000057,5.89,112,148,115,149,301,330,300,"0.902","-0.902",,,,9,3,1,0,0,0,6,66.7,0,0,"3.87","-0.51","-1.3","-0.29","91.2",49,33.33333333333333,0,0,5.66,-1.92,-0.11,1.9,0.111,0,"-2.437837838",,,"2.437837838",,,,,35.7,,,,,,,
37,686563,"Cannon, Jonathan",203,18.2,0.167,0,0.25,0.167,0.331,,,1,6,83.2,21.8,2551,83.3,82.92,5,17,20,-0.3999999999999915,6.14,104,147,126,145,312,333,294,"-0.236","0.236",,,,9,4,1,0,0,0,2,22.2,3,33.3,"3.08","0.22","-1.18","-0.68","91.0",153,25,25,11.11111111111111,5.81,-2.36,0.49,2.06,0.444,1,"0.637837838",,,"-0.637837838",,,,,29.4,,,,,,,
37,606996,"Hart, Kyle",203,18.2,0.1,0.1,0.143,0.2,0.178,,,1,10,87.9,24.9,2589,81.4,80.65,3,17,20,-0.8000000000000114,5.96,113,148,117,149,298,323,292,"1.993","-1.993",,,,11,7,0,1,0,0,3,27.3,1,9.1,"3.37","0.1","-1.26","0.13","92.2",156,28.57142857142857,14.285714285714285,9.090909090909092,5.74,2.89,0.02,2.11,0.182,1,"-5.386486486",,,"5.386486486",,,,,17.6,,,,,,,
37,811310,"Belgrave, Nigel",118,31.4,0.167,0,0.333,0.167,0.289,,,1,6,88.4,24.3,2713,83.1,82.8,5,15,22,-0.29999999999999716,6.14,116,149,124,148,283,308,288,"0.206","-0.206",,,,8,3,1,0,0,0,3,37.5,1,12.5,"2.84","0.47","-1.2","-0.2","91.8",176,33.33333333333333,0,0,5.5,-3.43,-0.21,2.36,0.375,0,"-0.556756757",,,"0.556756757",,,,,33.3,,,,,,,
37,642152,"Trivino III, Lou",180,20.6,0,0,,0,0.349,,,0,3,,,2474,80.3,80.01,3,4,33,-0.29999999999999716,6.13,105,144,115,143,285,313,285,"-0.069","0.069",,,,6,0,0,0,0,0,3,50,3,50,"3.59","-0.05","-1.37","0.02","97.2",344,,,,6.22,-1.24,-0.1,2.45,0.5,,"0.186486486",,,"-0.186486486",,,,,75,,,,,,,
37,543243,"Gray, Sonny",238,15.5,0.188,0.25,0.333,0.438,0.288,,,3,16,94.7,10.6,2540,85.1,85.51,6,17,20,0.4000000000000057,6.52,114,150,123,148,283,308,295,"-0.625","0.625",,,,17,7,1,1,0,1,9,52.9,1,5.9,"3.44","-0.3","-1.14","-0.11","94.3",194,57.14285714285714,14.285714285714285,5.88235294117647,5.65,-0.79,0.47,1.12,0.235,1,"1.689189189",,,"-1.689189189",,,,,35.3,,,,,,,
36,681517,"Leahy, Kyle",280,12.9,0.182,0.545,0,0.727,0.372,,,2,11,87.3,24.7,2572,84.1,85.39,5,23,13,1.3000000000000114,6.99,109,151,119,146,295,314,278,"-0.283","0.283",,,,11,6,0,0,0,2,5,45.5,0,0,"3","0.21","-1.39","-1.39","90.7",173,50,16.666666666666664,9.090909090909092,5.67,-2.03,0.64,2.28,0.182,1,"0.786111111",,,"-0.786111111",,,,,21.7,,,,,,,
36,676092,"Snider, Collin",128,28.1,0.3,0.6,0.143,0.9,0.498,,,3,10,90.7,9.8,2792,84.4,84.34,5,24,12,-0.10000000000000853,6.18,102,153,118,149,305,328,295,"-0.931","0.931",,,,10,9,1,0,0,2,1,10,0,0,"2.98","0.21","-1.01","-0.92","92.1",143,44.44444444444444,22.22222222222222,20,5.39,-2.81,0.33,1.83,0.3,2,"2.586111111",,,"-2.586111111",,,,,20.8,,,,,,,
36,682227,"Williamson, Brandon",247,14.6,0.2,0.1,0.286,0.3,0.215,,,2,10,88.3,32.6,2521,82.7,81.59,3,18,18,-1.1000000000000085,5.69,117,148,112,151,289,320,300,"-0.122","0.122",,,,10,7,1,1,0,0,3,30,0,0,"3.16","0.19","-1.07","-0.54","90.1",133,14.285714285714285,0,0,6.48,1.23,-0.64,2.06,0.2,0,"0.338888889",,,"-0.338888889",,,,,16.7,,,,,,,
36,676604,"Zuber, Tyler",154,23.4,0.25,0.25,0.5,0.5,0.315,,,2,8,91.7,17.3,2691,83.9,83.27,11,20,16,-0.6000000000000085,5.89,111,148,124,149,287,311,287,"-0.002","0.002",,,,8,4,0,2,0,0,4,50,0,0,"2.64","0.61","-1.18","-0.4","94.0",176,50,25,12.5,4.9,-2.44,0.31,2.04,0.25,1,"0.005555556",,,"-0.005555556",,,,,55,,,,,,,
35,592791,"Taillon, Jameson",267,13.1,0.25,0.5,0.333,0.75,0.413,,,2,8,92,28.5,2661,79.9,80.62,4,14,21,0.6999999999999886,6.79,111,153,119,149,301,330,300,"-1.445","1.445",,,,8,4,0,1,0,1,4,50,0,0,"3.62","-0.04","-1.14","-1.14","92.5",162,50,25,12.5,6.08,-1.25,0.77,1.37,0.25,1,"4.128571429",,,"-4.128571429",,,,,28.6,,,,,,,
35,663941,"Beck, Tristan",110,31.8,0.222,0.222,0.286,0.444,0.276,,,2,9,92.8,6.4,2871,83,83.36,3,17,18,0.4000000000000057,6.69,110,149,117,146,306,328,301,"0.156","-0.156",,,,9,7,1,0,1,0,2,22.2,0,0,"3.56","-0.23","-1.42","-0.92","92.0",137,42.857142857142854,0,0,5.83,-2.36,0.29,2.25,0.222,0,"-0.445714286",,,"0.445714286",,,,,17.6,,,,,,,
35,676508,"Casparius, Ben",142,24.6,0.25,0.75,0,1,0.409,,,1,4,84.2,32.3,3039,86.5,85.91,2,14,21,-0.5999999999999943,5.86,100,153,117,146,300,318,291,"-2.07","2.07",,,,5,4,0,0,0,1,1,20,0,0,"2.93","0.11","-0.95","-0.95","91.3",112,25,25,20,6.15,-0.8,0.59,1.95,0.2,1,"5.914285714",,,"-5.914285714",,,,,14.3,,,,,,,
35,804663,"Cleveland, Tyler",96,36.5,0.429,0.143,0.5,0.571,0.434,,,3,7,72,18.3,2592,74.1,72.76,5,14,21,-1.2999999999999972,5.49,99,140,111,140,294,322,302,"-2.186","2.186",,,,7,6,2,1,0,0,1,14.3,0,0,"3.57","0.63","-0.89","-0.26","88.3",176,0,0,0,2.99,-4.63,-0.2,2.3,0.429,0,"6.245714286",,,"-6.245714286",,,,,35.7,,,,,,,
34,696131,"Black, Mason",124,27.4,0.333,0.333,0.75,0.667,0.416,,,3,9,100.4,21,2467,82.6,82.95,6,15,19,0.30000000000001137,6.41,118,144,121,148,291,314,303,"-0.563","0.563",,,,9,4,1,1,1,0,5,55.6,0,0,"3.62","-0.29","-0.5","0.04","93.5",177,75,0,0,5.21,-2.13,0.06,2.05,0.333,0,"1.655882353",,,"-1.655882353",,,,,40,,,,,,,
34,678368,"Bellozo, Valente",256,13.3,0.286,0.714,0.143,1,0.455,,,2,7,93.2,33.6,2656,79.6,79.05,3,17,17,-0.5,5.89,111,150,119,146,300,322,292,"-1.097","1.097",,,,8,8,0,0,1,1,0,0,0,0,"3.18","0.41","-1.05","-0.97","91.5",200,25,12.5,12.5,5.84,-1.13,0.74,1.67,0.25,1,"3.226470588",,,"-3.226470588",,,,,17.6,,,,,,,
34,657265,"Strzelecki, Peter",123,27.6,0.2,0.2,0.333,0.4,0.252,,,1,5,92.3,43.3,2954,79.6,79.76,5,13,21,0.20000000000000284,6.7,111,150,119,149,300,320,294,"-0.254","0.254",,,,5,3,0,1,0,0,2,40,0,0,"3.54","0.1","-1.64","-0.75","92.9",198,33.33333333333333,0,0,4.68,-2.49,0.54,2.25,0.2,0,"0.747058824",,,"-0.747058824",,,,,38.5,,,,,,,
34,681867,"Criswell, Cooper",247,13.8,0.286,0,0.286,0.286,0.254,,,2,7,89.9,17.1,2599,77.6,77.58,3,16,18,0,6.51,110,148,117,148,302,326,303,"0.412","-0.412",,,,7,7,2,0,0,0,0,0,0,0,"3.34","0.48","-1.5","-0.18","91.8",151,28.57142857142857,0,0,4.87,-1.87,0.47,2.31,0.286,0,"-1.211764706",,,"1.211764706",,,,,18.8,,,,,,,
33,596001,"Junis, Jakob",82,40.2,0.222,0,0.4,0.222,0.198,,,2,9,80.1,-1,2423,81.1,80.2,4,11,22,-0.8999999999999915,5.69,114,149,122,151,309,323,305,"0.326","-0.326",,,,9,5,2,0,0,0,4,44.4,0,0,"3.52","-0.05","-1.4","0.31","90.8",135,20,0,0,5.68,-2.01,0.23,1.94,0.222,0,"-0.987878788",,,"0.987878788",,,,,36.4,,,,,,,
33,701643,"Hartwig, Grant",111,29.7,0.333,0.167,0.5,0.5,0.478,,,2,6,85,6.5,2467,80.5,79.87,5,13,20,-0.5999999999999943,5.98,108,143,120,145,292,317,282,"-1.565","1.565",,,,9,4,1,1,0,0,2,22.2,1,11.1,"3.2","0.34","-1.21","-0.38","90.5",121,25,0,0,5.05,-2.45,0.11,2.1,0.556,0,"4.742424242",,,"-4.742424242",,,,,38.5,,,,,,,
33,622088,"Antone, Tejay",161,20.5,0.222,0.444,0.333,0.667,0.4,,,2,9,97.4,14.3,2698,83.6,83.43,5,10,23,-0.19999999999998863,6.16,103,149,118,147,300,327,294,"-0.651","0.651",,,,10,4,0,1,0,1,5,50,1,10,"2.93","0.33","-1.04","-0.65","95.5",205,50,0,0,5.55,-2.01,0.35,1.77,0.3,0,"1.972727273",,,"-1.972727273",,,,,50,,,,,,,
33,668970,"Hollowell, Gavin",110,30,0.143,0.429,0,0.571,0.343,,,1,7,112.5,19,2565,83.1,83.02,2,9,24,-0.09999999999999432,6.32,113,149,116,152,297,325,304,"-0.587","0.587",,,,8,2,0,0,0,1,5,62.5,1,12.5,"3.01","0.3","-1.31","0.1","95.0",186,100,50,12.5,5.15,-3.61,-0.42,2.54,0.25,1,"1.778787879",,,"-1.778787879",,,,,22.2,,,,,,,
33,669371,"Henry, Cole",109,30.3,0.167,0,0.2,0.167,0.227,,,1,6,89.4,10.8,2739,81.8,81.2,6,20,13,-0.5999999999999943,6,106,149,120,149,297,320,291,"0.304","-0.304",,,,7,5,1,0,0,0,1,14.3,1,14.3,"3.2","0.22","-1.19","-0.79","90.7",188,20,0,0,5.24,-2.57,0.52,1.91,0.286,0,"-0.921212121",,,"0.921212121",,,,,30,,,,,,,
33,669199,"Bachar, Lake",159,20.8,0,0,0,0,0.087,,,0,7,78.6,27.5,3030,85,84.2,9,15,18,-0.7999999999999972,5.74,111,148,125,147,281,311,281,"1.351","-1.351",,,,8,2,0,0,0,0,5,62.5,1,12.5,"3.15","0.01","-0.82","-0.48","88.0",230,0,0,0,5.62,-2.23,0.92,1.84,0.125,0,"-4.093939394",,,"4.093939394",,,,,60,,,,,,,
33,669432,"Rogers, Trevor",209,15.8,0.143,0,0.25,0.143,0.202,,,1,7,84.3,45,2007,77.8,78.38,6,17,16,0.6000000000000085,6.6,113,152,126,148,287,317,286,"0.473","-0.473",,,,8,4,1,0,0,0,3,37.5,0,0,"3.49","0.29","-0.52","-0.15","90.5",158,25,0,0,5.86,2.02,-0.26,1.6,0.25,0,"-1.433333333",,,"1.433333333",,,,,35.3,,,,,,,
33,807743,"Sullivan, Sean",177,18.6,0.333,0.5,0.333,0.833,0.519,,,2,6,97.8,21.5,2320,78.1,79.28,1,8,25,1.2000000000000028,7.26,111,147,114,149,293,319,296,"-0.855","0.855",,,,7,4,1,0,0,1,2,28.6,1,14.3,"3.83","-0.07","-1.08","0.01","94.5",202,75,25,14.285714285714285,5.51,3.39,0.25,2.45,0.429,1,"2.590909091",,,"-2.590909091",,,,,12.5,,,,,,,
32,681151,"Murray, Jayden",118,27.1,0.25,0,0.333,0.25,0.317,,,1,4,84.2,12.3,2364,80.7,79.99,4,13,19,-0.7000000000000028,5.9,109,150,117,148,301,323,292,"-0.018","0.018",,,,5,3,1,0,0,0,1,20,1,20,"3.45","0.07","-1.23","-0.56","90.2",136,33.33333333333333,0,0,5.51,-2.32,0.52,2.03,0.4,0,"0.05625",,,"-0.05625",,,,,30.8,,,,,,,
