"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
35,668943,"Miller, Ryan",81,43.2,0.2,0.2,0.2,0.4,0.373,,,1,5,93.2,7.2,2004,91.9,91.41,4,17,18,-0.5,6.06,115,149,121,151,292,317,293,"0.121","-0.121",,,,9,5,0,1,0,0,1,11.1,3,33.3,"1.83","0.87","0.94","-0.37","93.6",178,60,20,11.11111111111111,4.49,-2.11,0.05,2.53,0.444,1,"-0.345714286",,,"0.345714286",,,,,23.5,,,,,,,
35,624133,"Suarez, Ranger",147,23.8,0.5,0.1,0.625,0.6,0.504,,,5,10,90.1,9,1984,89.7,89.19,2,21,14,-0.5,6.09,105,147,127,147,288,312,293,"-1.573","1.573",,,,11,8,4,1,0,0,2,18.2,0,0,"2.27","0.57","1.21","-0.04","91.5",144,62.5,0,0,5.94,2.2,0.6,2.31,0.545,0,"4.494285714",,,"-4.494285714",,,,,9.5,,,,,,,
35,668909,"Williams, Gavin",282,12.4,0.214,0,0.25,0.214,0.191,,,3,14,89.8,-2.8,2067,95.3,96.38,1,21,14,1.1000000000000085,6.9,110,149,120,144,297,322,291,"2.459","-2.459",,,,14,12,3,0,0,0,2,14.3,0,0,"1.79","0.72","1.24","0.96","94.0",116,33.33333333333333,0,0,5.84,-2.98,0.03,2.2,0.214,0,"-7.025714286",,,"7.025714286",,,,,4.8,,,,,,,
34,813349,"Early, Connelly",254,13.4,0.2,0.2,0.2,0.4,0.384,,,1,5,84.4,8.4,2169,93.1,93.61,6,13,21,0.5,6.61,115,147,127,151,290,307,293,"-0.449","0.449",,,,7,5,0,1,0,0,0,0,1,14.3,"1.97","0.66","1.39","0.83","95.4",99,40,0,0,5.43,2.71,0.35,2.32,0.429,0,"1.320588235",,,"-1.320588235",,,,,46.2,,,,,,,
34,666155,"King, Chuck",137,24.8,0.222,0,0.4,0.222,0.198,,,2,9,91.4,4.2,2049,96.6,96.47,3,14,20,-0.09999999999999432,6.26,115,152,121,148,291,313,282,"1.622","-1.622",,,,9,5,2,0,0,0,4,44.4,0,0,"1.47","0.98","1.19","0.21","92.9",153,60,0,0,6.04,-2.76,-0.2,2.16,0.222,0,"-4.770588235",,,"4.770588235",,,,,21.4,,,,,,,
34,643410,"Leiter Jr., Mark",124,27.4,0.5,0,0.5,0.5,0.445,,,4,8,94.1,12.4,1996,92.5,92.97,2,17,17,0.5,6.51,107,146,113,150,298,320,296,"0.246","-0.246",,,,8,8,4,0,0,0,0,0,0,0,"1.74","0.92","1.13","0.03","91.5",119,50,0,0,5.67,-1.25,-0.29,2.33,0.5,0,"-0.723529412",,,"0.723529412",,,,,11.8,,,,,,,
34,657514,"Bernardino, Brennan",105,32.4,0.333,0.333,0.333,0.667,0.489,,,1,3,93.4,-5.7,2193,89.6,88.39,5,15,19,-1.1999999999999886,5.56,114,148,117,151,300,321,297,"0.358","-0.358",,,,4,3,0,1,0,0,0,0,1,25,"2.41","0.43","1.15","0.18","91.4",205,66.66666666666666,33.33333333333333,25,5.18,2.85,0.27,2.36,0.5,1,"-1.052941176",,,"1.052941176",,,,,33.3,,,,,,,
34,695034,"Morris, Kade",100,34,0.2,0.1,0.25,0.3,0.295,,,2,10,90.6,-7.7,2000,93.9,94.05,2,16,18,0.09999999999999432,6.26,105,146,118,148,294,319,284,"0.158","-0.158",,,,12,8,1,1,0,0,2,16.7,2,16.7,"2.25","0.33","1.32","0.31","95.2",98,50,12.5,8.333333333333332,4.81,-2.25,-0.04,1.93,0.333,1,"-0.464705882",,,"0.464705882",,,,,12.5,,,,,,,
34,663767,"Shugart, Chase",174,19.5,0.125,0,0.25,0.125,0.111,,,1,8,85.7,5,2033,92.6,92.57,2,10,24,0,6.36,110,149,120,146,288,316,286,"1.317","-1.317",,,,8,4,1,0,0,0,4,50,0,0,"1.86","0.81","1.39","0.77","90.2",109,0,0,0,5.37,-1.95,-0.06,2.24,0.125,0,"-3.873529412",,,"3.873529412",,,,,20,,,,,,,
34,668941,"Romero, JoJo",87,39.1,0.25,0,0.286,0.25,0.321,,,2,8,85.9,-29.6,2199,93.5,91.8,6,17,17,-1.7000000000000028,5.39,110,148,109,148,285,317,281,"0.269","-0.269",,,,10,7,2,0,0,0,1,10,1,10,"2.37","0.25","1.43","-0.14","93.5",39,28.57142857142857,0,0,5.39,1.96,0.25,2.29,0.4,0,"-0.791176471",,,"0.791176471",,,,,35.3,,,,,,,
33,674370,"Bido, Osvaldo",97,34,0.083,0,0.125,0.083,0.163,,,1,12,85.2,7.9,2283,95.2,94.93,2,16,17,-0.29999999999999716,6.25,105,151,121,149,293,319,287,"0.884","-0.884",,,,14,8,1,0,0,0,4,28.6,2,14.3,"1.82","0.71","1.32","1.02","92.7",89,37.5,0,0,5.68,-2.06,-0.11,2.41,0.214,0,"-2.678787879",,,"2.678787879",,,,,12.5,,,,,,,
33,670810,"Gillaspie, Logan",237,13.9,0.1,0,0.111,0.1,0.144,,,1,10,95.6,5.6,2098,94.6,94.65,1,17,16,0,6.31,111,149,121,147,304,325,289,"2.311","-2.311",,,,11,9,1,0,0,0,1,9.1,1,9.1,"1.58","0.97","1.2","1.2","94.1",173,55.55555555555556,0,0,5.94,-1.03,-0.28,2.44,0.182,0,"-7.003030303",,,"7.003030303",,,,,5.9,,,,,,,
33,683004,"Leiter, Jack",246,13.4,0.143,0.143,0.167,0.286,0.18,,,1,7,99.2,9.7,2342,96.6,97.79,5,20,13,1.2000000000000028,6.97,104,150,121,147,305,328,307,"0.863","-0.863",,,,7,6,0,1,0,0,1,14.3,0,0,"1.31","1.14","1.18","1.11","95.2",170,83.33333333333334,16.666666666666664,14.285714285714285,5.6,-0.93,-0.5,2.62,0.143,1,"-2.615151515",,,"2.615151515",,,,,25,,,,,,,
33,680729,"McDaniels, Garrett",69,47.8,0.5,0.4,0.444,0.9,0.597,,,5,10,94,5.3,2283,93.3,92.47,0,14,19,-0.7999999999999972,5.88,108,148,117,147,296,324,300,"-1.449","1.449",,,,10,10,3,1,0,1,0,0,0,0,"2.15","0.48","1.15","-0.5","96.2",190,70,20,20,6.16,1.5,0.32,2.12,0.5,2,"4.390909091",,,"-4.390909091",,,,,0,,,,,,,
33,663893,"Little, Brendon",100,33,0.143,0,0.167,0.143,0.254,,,1,7,83,7.8,1991,94.9,94.01,6,15,18,-0.9000000000000057,5.88,106,147,120,147,292,323,289,"1.27","-1.27",,,,9,6,1,0,0,0,1,11.1,2,22.2,"2.46","0.08","1.09","0","91.0",150,33.33333333333333,0,0,6.14,2.14,-0.31,1.74,0.333,0,"-3.848484848",,,"3.848484848",,,,,40,,,,,,,
33,690953,"Abel, Mick",329,10,0.154,0.154,0.154,0.308,0.191,,,2,13,83.6,-2,2412,95.1,95.8,3,21,12,0.7000000000000028,6.8,113,151,124,147,285,319,280,"1.68","-1.68",,,,13,13,1,0,1,0,0,0,0,0,"1.67","0.86","1.11","1.03","92.2",80,33.33333333333333,0,0,5.55,-1.67,-0.48,2.4,0.154,0,"-5.090909091",,,"5.090909091",,,,,14.3,,,,,,,
32,500779,"Quintana, Jose",144,22.2,0.143,0,0.25,0.143,0.198,,,1,7,75.1,-37.3,2027,90.8,90.97,1,7,25,0.20000000000000284,6.4,117,149,115,148,293,321,285,"0.635","-0.635",,,,8,4,1,0,0,0,3,37.5,1,12.5,"1.79","0.98","0.97","-0.28","93.7",112,50,0,0,5.79,2.3,-0.16,2.41,0.25,0,"-1.984375",,,"1.984375",,,,,14.3,,,,,,,
32,676775,"Winn, Keaton",101,31.7,0.273,0.273,0.2,0.545,0.401,,,3,11,82.7,-14.3,2235,96.8,96.81,0,16,16,0,6.16,105,151,119,148,309,333,299,"0.106","-0.106",,,,13,11,2,0,0,1,0,0,2,15.4,"1.88","0.54","1.1","0.86","92.4",52,36.36363636363637,9.090909090909092,7.6923076923076925,6.17,-1.48,-0.21,2.36,0.385,1,"-0.33125",,,"0.33125",,,,,0,,,,,,,
32,822067,"Causey, A.J.",99,32.3,0.333,0.111,0.333,0.444,0.374,,,3,9,82,18.9,2326,89.8,88.84,2,14,18,-1,5.61,108,148,115,144,292,311,285,"-0.373","0.373",,,,10,9,2,1,0,0,0,0,1,10,"2.84","-0.02","1.49","0.48","91.6",200,22.22222222222222,0,0,4.66,-1.19,-0.73,2.4,0.4,0,"1.165625",,,"-1.165625",,,,,14.3,,,,,,,
32,658648,"Avila, Pedro",118,27.1,0.3,0,0.3,0.3,0.306,,,3,10,92.2,1.9,2286,91.9,91.62,2,17,15,-0.30000000000001137,6.17,111,149,117,147,294,315,297,"0.628","-0.628",,,,11,10,3,0,0,0,0,0,1,9.1,"1.96","0.74","1.1","-0.23","94.9",102,50,0,0,5.87,-1.04,-0.38,2.46,0.364,0,"-1.9625",,,"1.9625",,,,,11.8,,,,,,,
32,693855,"Seymour, Ian",196,16.3,0.286,0,0.4,0.286,0.356,,,2,7,89.6,16.8,2034,90.5,90.17,1,12,20,-0.29999999999999716,6.1,106,146,119,148,290,321,290,"-0.192","0.192",,,,9,5,2,0,0,0,2,22.2,1,11.1,"1.7","1.08","1.14","0.29","93.6",142,60,20,11.11111111111111,5.98,1.44,0.38,2.5,0.444,1,"0.6",,,"-0.6",,,,,8.3,,,,,,,
32,666171,"Zeferjahn, Ryan",192,16.7,0.2,0,0.2,0.2,0.331,,,1,5,92,7.3,1827,94.7,95.36,0,13,19,0.7000000000000028,6.56,108,151,116,147,301,321,292,"-0.149","0.149",,,,7,5,1,0,0,0,0,0,1,14.3,"1.82","0.72","1.02","0.9","90.7",62,50,0,0,5.68,-1.9,-0.08,2.13,0.429,0,"0.465625",,,"-0.465625",,,,,0,,,,,,,
32,677957,"Neeck, Brandon",86,37.2,0,0,0,0,0,,,0,5,76.9,58,2372,93.2,94.15,5,15,17,0.8999999999999915,7.02,108,150,114,146,291,314,279,"1.474","-1.474",,,,5,2,0,0,0,0,3,60,0,0,"1.28","1.36","0.85","-0.29","88.0",197,0,0,0,5.6,2.38,0.01,2.59,0,0,"-4.60625",,,"4.60625",,,,,33.3,,,,,,,
32,682995,"Barco, Hunter",226,14.2,0.333,0.167,0.333,0.5,0.407,,,2,6,84.4,-6.8,2041,93.2,92.59,2,11,21,-0.6000000000000085,6.05,112,142,119,144,283,311,291,"-0.587","0.587",,,,7,6,1,1,0,0,0,0,1,14.3,"1.92","0.72","1.45","0.73","91.3",99,33.33333333333333,0,0,5.34,3.31,0.59,2.39,0.429,0,"1.834375",,,"-1.834375",,,,,18.2,,,,,,,
32,605242,"Fulmer, Michael",180,17.8,0,0,,0,0.199,,,0,5,,,2295,91,91.43,4,10,22,0.4000000000000057,6.65,111,150,120,150,300,327,305,"0.237","-0.237",,,,7,0,0,0,0,0,5,71.4,2,28.6,"1.85","0.92","0.84","0.11","91.9",202,,,,5.89,-2.54,0.46,2.82,0.286,,"-0.740625",,,"0.740625",,,,,40,,,,,,,
31,694370,"Wells, Levi",209,14.8,0.2,0,0.2,0.2,0.326,,,1,5,84.1,13.2,2292,94.5,93.86,4,16,15,-0.5999999999999943,6.17,108,145,117,144,299,318,295,"0.386","-0.386",,,,7,5,1,0,0,0,0,0,2,28.6,"1.67","0.91","1.36","0.67","90.7",99,40,0,0,5.64,-2.06,-0.46,1.88,0.429,0,"-1.24516129",,,"1.24516129",,,,,25,,,,,,,
31,800212,"Peña, Francis",71,43.7,0,0,0,0,0.116,,,0,5,91.9,26.7,1938,93.9,96.15,3,12,19,2.1999999999999886,7.46,119,149,121,150,297,323,300,"0.671","-0.671",,,,6,3,0,0,0,0,2,33.3,1,16.7,"2.05","0.52","0.96","0.15","89.7",197,33.33333333333333,0,0,5.47,-0.52,-0.04,2.18,0.167,0,"-2.164516129",,,"2.164516129",,,,,25,,,,,,,
31,677961,"Wilcox, Cole",133,23.3,0,0,0,0,0.174,,,0,3,93.1,22,2014,97.3,97.18,4,15,16,-0.09999999999999432,6.27,111,148,118,145,296,322,297,"1.058","-1.058",,,,4,3,0,0,0,0,0,0,1,25,"1.87","0.55","1.43","1.04","89.5",171,33.33333333333333,0,0,5.77,-2.28,0.12,2.49,0.25,0,"-3.412903226",,,"3.412903226",,,,,26.7,,,,,,,
31,681432,"Little, Luke",81,38.3,0.273,0.182,0.3,0.455,0.306,,,3,11,96.6,-3.5,2315,96.4,98.35,4,15,16,1.8999999999999915,7.36,108,148,116,147,295,327,299,"-0.263","0.263",,,,11,10,2,0,1,0,1,9.1,0,0,"2.09","0.36","0.92","-0.33","96.8",111,60,0,0,5.51,3.38,0.35,2.06,0.273,0,"0.848387097",,,"-0.848387097",,,,,26.7,,,,,,,
31,592717,"Sanchez, Aaron",152,20.4,0.429,0,0.429,0.429,0.421,,,3,7,85.2,3.6,2079,91.9,93.85,2,11,20,1.8999999999999915,7.17,106,149,119,148,295,317,296,"-0.659","0.659",,,,8,7,3,0,0,0,0,0,1,12.5,"2","0.67","1.2","0.65","91.9",93,28.57142857142857,0,0,5.51,-1.44,-0.23,2.13,0.5,0,"2.125806452",,,"-2.125806452",,,,,18.2,,,,,,,
31,657022,"Supak, Trey",157,19.7,0.25,0.125,0.25,0.375,0.269,,,2,8,91.8,22.8,2195,91.3,91.99,2,14,17,0.7000000000000028,6.76,104,152,117,148,309,317,304,"0.841","-0.841",,,,8,8,1,1,0,0,0,0,0,0,"1.88","0.86","1.2","1.05","93.0",184,50,12.5,12.5,5.95,-0.98,-0.24,2.67,0.25,1,"-2.712903226",,,"2.712903226",,,,,14.3,,,,,,,
30,690986,"Harrison, Kyle",267,11.2,0.6,1.4,0.333,2,1.008,,,3,5,89.4,9.8,2240,94.4,94.78,3,16,14,0.3999999999999915,6.5,112,147,117,150,288,312,293,"-2.488","2.488",,,,6,5,0,1,0,2,0,0,1,16.7,"1.65","0.91","1.32","0.94","91.5",159,40,40,33.33333333333333,5.05,2.09,0.31,2.37,0.667,2,"8.293333333",,,"-8.293333333",,,,,18.8,,,,,,,
30,621199,"Bowman, Matt",125,24,0,0,0,0,0,,,0,3,80.6,11.3,2087,91.6,92.34,0,13,17,0.7000000000000028,6.77,98,139,113,137,287,310,285,"0.951","-0.951",,,,3,3,0,0,0,0,0,0,0,0,"2.13","0.59","1.35","0.54","89.2",151,0,0,0,5.93,-3.43,-0.4,2.64,0,0,"-3.17",,,"3.17",,,,,0,,,,,,,
30,608331,"Fried, Max",223,13.5,0.5,0,0.5,0.5,0.495,,,2,4,85.2,-18.8,1982,92.4,92.58,1,11,19,0.19999999999998863,6.23,106,145,124,147,295,321,274,"-0.942","0.942",,,,5,4,2,0,0,0,0,0,1,20,"2.34","0.31","0.8","0.01","90.5",65,25,0,0,5.9,1.28,0.46,2.01,0.6,0,"3.14",,,"-3.14",,,,,9.1,,,,,,,
30,695445,"Lee, Chase",81,37,0.286,0,0.286,0.286,0.31,,,2,7,96.1,4.4,2350,90.1,89.61,0,13,17,-0.5,5.99,103,150,126,148,290,331,292,"0.752","-0.752",,,,8,7,2,0,0,0,0,0,1,12.5,"2.91","-0.1","0.92","0.19","94.0",140,71.42857142857143,0,0,4.04,-2.77,-0.17,1.99,0.375,0,"-2.506666667",,,"2.506666667",,,,,0,,,,,,,
30,670167,"Schreiber, John",145,20.7,0.2,0,0.2,0.2,0.326,,,1,5,89.4,-0.2,2169,92.1,92.59,4,12,18,0.5,6.7,108,151,115,146,305,321,272,"-0.009","0.009",,,,7,5,1,0,0,0,0,0,2,28.6,"2.82","-0.12","1.28","1.28","95.1",84,60,0,0,4.47,-2.96,-0.44,1.9,0.429,0,"0.03",,,"-0.03",,,,,33.3,,,,,,,
30,671111,"Peralta, Sammy",106,28.3,0.5,0.375,0.667,0.875,0.579,,,4,8,87.3,-14.8,2206,89.1,89.58,2,13,17,0.5,6.54,107,150,120,149,297,318,297,"-1.412","1.412",,,,8,6,2,1,1,0,2,25,0,0,"2.51","0.36","1.23","-0.41","94.3",126,50,0,0,4.96,2.84,-0.13,2.28,0.5,0,"4.706666667",,,"-4.706666667",,,,,15.4,,,,,,,
30,676666,"Turner, Matt",77,39,0.5,0.167,0.5,0.667,0.534,,,3,6,89.4,-7,2058,92.1,91.49,1,9,21,-0.5999999999999943,6.1,117,148,127,151,286,313,287,"-0.765","0.765",,,,7,6,2,1,0,0,0,0,1,14.3,"2.63","0.07","1.41","0.18","92.1",99,50,0,0,5.2,3.31,0.55,2.05,0.571,0,"2.55",,,"-2.55",,,,,11.1,,,,,,,
30,687924,"Aguiar, Julian",110,27.3,0.4,0.2,0.5,0.6,0.43,,,2,5,81.8,14.3,2062,94.1,93.67,1,13,17,-0.3999999999999915,6.03,108,150,116,148,294,325,291,"-0.349","0.349",,,,5,4,1,1,0,0,1,20,0,0,"1.91","0.66","1.43","0.57","89.7",119,50,0,0,5.58,-2.22,-0.48,2.34,0.4,0,"1.163333333",,,"-1.163333333",,,,,7.7,,,,,,,
30,607192,"Glasnow, Tyler",259,11.6,0.25,0,0.25,0.25,0.317,,,1,4,69.4,-18.5,2482,96,98.32,1,6,24,2.299999999999997,7.62,105,151,116,148,300,326,296,"-0.111","0.111",,,,5,4,1,0,0,0,0,0,1,20,"1.25","1.23","0.88","0.66","88.0",66,0,0,0,6.12,-1.29,0.17,1.96,0.4,0,"0.37",,,"-0.37",,,,,16.7,,,,,,,
30,665645,"Castro, Kervin",141,21.3,0.429,0,0.429,0.429,0.425,,,3,7,77.1,15.1,2157,94.3,94.67,2,12,18,0.4000000000000057,6.61,103,151,119,147,295,311,279,"-0.397","0.397",,,,8,7,3,0,0,0,0,0,0,0,"1.2","1.37","0.88","0.88","92.3",132,28.57142857142857,0,0,5.86,-1,-0.6,2.8,0.5,0,"1.323333333",,,"-1.323333333",,,,,16.7,,,,,,,
30,694297,"Pfaadt, Brandon",118,25.4,0.2,0,0.2,0.2,0.265,,,1,5,96.4,-14.8,2290,93.2,93.61,3,13,17,0.3999999999999915,6.52,111,151,115,148,306,325,301,"0.732","-0.732",,,,6,5,1,0,0,0,0,0,1,16.7,"2.03","0.6","1.33","1.13","95.1",57,40,0,0,5.67,-2.35,-0.06,2.09,0.333,0,"-2.44",,,"2.44",,,,,23.1,,,,,,,
30,678906,"Teng, Kai-Wei",161,18.6,0.143,0,0.143,0.143,0.254,,,1,7,95.9,1.7,2358,94,93.62,2,11,19,-0.4000000000000057,6.04,109,151,119,148,298,315,279,"1.003","-1.003",,,,9,7,1,0,0,0,0,0,2,22.2,"2.07","0.51","1.39","1.3","94.9",127,57.14285714285714,0,0,5.52,-2.05,0.27,2.36,0.333,0,"-3.343333333",,,"3.343333333",,,,,18.2,,,,,,,
30,663562,"Davis, Noah",213,14.1,0.429,0.571,0.4,1,0.611,,,3,7,101.9,1,2088,93.3,92.01,1,9,21,-1.2999999999999972,5.65,104,152,120,147,294,320,286,"-1.426","1.426",,,,8,6,1,1,0,1,1,12.5,1,12.5,"2.07","0.56","1.22","1.13","98.5",163,100,16.666666666666664,12.5,5.73,-2.08,0.45,1.73,0.5,1,"4.753333333",,,"-4.753333333",,,,,11.1,,,,,,,
30,694795,"Ekness, Josh",171,17.5,0.2,0,0.25,0.2,0.178,,,1,5,78.3,-24,2268,97,97.52,4,17,13,0.5999999999999943,6.59,111,147,121,146,293,310,285,"1.049","-1.049",,,,5,4,1,0,0,0,1,20,0,0,"2.02","0.41","1.26","1","89.9",74,25,0,0,5.31,-3.06,-0.16,1.95,0.2,0,"-3.496666667",,,"3.496666667",,,,,23.5,,,,,,,
29,670766,"McCaughan, Darren",82,35.4,0.25,0.375,0.333,0.625,0.367,,,2,8,94.2,5,2120,90.1,90.41,6,15,14,0.30000000000001137,6.37,114,147,120,146,304,325,299,"0.428","-0.428",,,,8,4,1,0,0,1,4,50,0,0,"2.13","0.67","1.26","0.13","98.3",130,75,25,12.5,5.47,-1.85,-0.6,2.62,0.25,1,"-1.475862069",,,"1.475862069",,,,,40,,,,,,,
29,700786,"Sears, Ben",79,36.7,0.444,0.333,0.571,0.778,0.519,,,4,9,98.3,18.9,2228,94.1,93.9,3,15,14,-0.19999999999998863,6.17,109,148,115,147,291,314,293,"-0.805","0.805",,,,9,7,1,3,0,0,2,22.2,0,0,"1.82","0.76","1.16","0.18","94.6",168,71.42857142857143,14.285714285714285,11.11111111111111,5.52,-2.07,-0.08,2.84,0.444,1,"2.775862069",,,"-2.775862069",,,,,20,,,,,,,
29,664199,"Clarke, Taylor",122,23.8,0.5,0.5,0.5,1,0.642,,,4,8,101.2,8.3,2261,94.7,94.44,4,14,15,-0.29999999999999716,6.04,110,151,121,148,303,327,307,"-2.326","2.326",,,,9,7,2,1,0,1,1,11.1,1,11.1,"1.64","0.89","1.11","0.98","100.7",163,85.71428571428571,28.57142857142857,22.22222222222222,6.17,-0.92,-0.16,2.06,0.556,2,"8.020689655",,,"-8.020689655",,,,,28.6,,,,,,,
29,593576,"Neris, Héctor",122,23.8,0.364,0.364,0.3,0.727,0.482,,,4,11,79.2,17.6,2250,91.4,91.08,0,15,14,-0.30000000000001137,6.1,106,146,114,145,299,322,293,"-0.626","0.626",,,,12,11,2,1,0,1,0,0,1,8.3,"1.79","0.94","1.31","0.66","91.2",127,18.181818181818183,9.090909090909092,8.333333333333332,5.83,-1.6,-0.25,2.09,0.417,1,"2.15862069",,,"-2.15862069",,,,,0,,,,,,,
29,669461,"Liberatore, Matthew",209,13.9,0.2,0,0.2,0.2,0.265,,,1,5,96.4,12.6,2079,94.1,94.23,5,13,16,0.10000000000000853,6.31,108,147,117,149,285,317,286,"0.7","-0.7",,,,6,5,1,0,0,0,0,0,1,16.7,"1.45","1.12","0.95","0.28","94.1",210,80,20,16.666666666666664,6.58,0.32,0.14,2.55,0.333,1,"-2.413793103",,,"2.413793103",,,,,38.5,,,,,,,
29,694973,"Skenes, Paul",118,24.6,0.2,0.2,0.333,0.4,0.252,,,1,5,102.1,-9,2236,96.3,96.61,4,14,15,0.29999999999999716,6.65,115,148,120,148,300,316,296,"0.425","-0.425",,,,5,3,0,1,0,0,2,40,0,0,"1.82","0.66","1.44","0.35","94.7",165,66.66666666666666,33.33333333333333,20,5.62,-2.73,-0.08,2.22,0.2,1,"-1.465517241",,,"1.465517241",,,,,28.6,,,,,,,
28,702275,"Ritchie, JR",173,16.2,0.333,0,0.333,0.333,0.405,,,1,3,92.3,5,2290,94.4,94.6,1,12,16,0.19999999999998863,6.33,108,151,122,147,308,327,290,"0.101","-0.101",,,,4,3,1,0,0,0,0,0,0,0,"2.1","0.45","1.29","1.29","91.1",153,66.66666666666666,0,0,5.44,-2.18,-0.42,2.3,0.5,0,"-0.360714286",,,"0.360714286",,,,,8.3,,,,,,,
28,607625,"Lugo, Seth",154,18.2,0.2,0.4,0.143,0.6,0.392,,,2,10,97.1,14.9,2289,92,91.58,0,11,17,-0.4000000000000057,6.09,111,149,129,150,296,321,296,"-1.569","1.569",,,,12,8,0,1,0,1,2,16.7,2,16.7,"1.91","0.79","1.41","0.3","97.1",239,75,25,16.666666666666664,5.34,-1.75,0.28,2.21,0.333,2,"5.603571429",,,"-5.603571429",,,,,0,,,,,,,
28,687762,"Wehunt, Blake",61,45.9,0.4,0,0.4,0.4,0.413,,,2,5,98.7,14.4,2371,96,96.58,3,12,16,0.5999999999999943,6.72,103,146,123,150,288,318,301,"0.277","-0.277",,,,6,5,2,0,0,0,0,0,1,16.7,"1.44","1.04","1.11","-0.39","93.9",170,80,0,0,5.26,-2.29,0.28,2.56,0.5,0,"-0.989285714",,,"0.989285714",,,,,25,,,,,,,
28,672487,"Olivárez, Helcris",139,20.1,0,0,0,0,0.279,,,0,3,87.7,-20.3,2056,97.9,98.08,2,9,19,0.19999999999998863,6.49,112,147,115,146,285,310,290,"0.639","-0.639",,,,5,3,0,0,0,0,0,0,2,40,"1.59","0.8","1.22","-0.02","91.6",134,33.33333333333333,0,0,5.81,2.41,-0.04,1.96,0.4,0,"-2.282142857",,,"2.282142857",,,,,22.2,,,,,,,
28,621107,"Eflin, Zach",110,25.5,0.125,0.125,0.25,0.25,0.217,,,1,8,91.9,-19.3,2127,92.3,92.18,1,10,18,-0.09999999999999432,6.4,120,150,123,151,293,319,285,"0.691","-0.691",,,,9,4,0,1,0,0,4,44.4,1,11.1,"2.42","0.27","1.4","-0.19","91.2",62,50,0,0,5.67,-2.08,0.06,2.04,0.222,0,"-2.467857143",,,"2.467857143",,,,,10,,,,,,,
28,542888,"Armstrong, Shawn",110,25.5,0.4,0.2,0.5,0.6,0.506,,,2,5,95.3,9,2117,93.6,94.07,3,10,18,0.5,6.51,109,153,123,145,299,327,291,"-1.096","1.096",,,,7,4,1,1,0,0,1,14.3,2,28.6,"1.7","0.9","1.14","1.14","95.0",215,50,25,14.285714285714285,5.88,-1.52,0.4,2.32,0.571,1,"3.914285714",,,"-3.914285714",,,,,30,,,,,,,
28,663465,"Allard, Kolby",201,13.9,0.222,0,0.25,0.222,0.294,,,2,9,89.6,8.3,2019,90.7,90.61,2,13,15,-0.10000000000000853,6.22,116,145,113,150,297,322,292,"0.073","-0.073",,,,11,8,2,0,0,0,1,9.1,0,0,"1.7","1.07","1.08","1.08","92.5",117,57.14285714285714,0,0,5.42,2.16,0.31,2.58,0.364,0,"-0.260714286",,,"0.260714286",,,,,15.4,,,,,,,
28,607455,"Banda, Anthony",123,22.8,0,0,0,0,0.523,,,0,1,87.6,23,2096,93.9,93.78,1,8,20,-0.10000000000000853,6.34,109,145,122,150,287,320,280,"-0.367","0.367",,,,4,1,0,0,0,0,0,0,3,75,"1.69","0.91","1.31","0.56","88.0",220,0,0,0,5.55,2.53,-0.32,2.14,0.75,0,"1.310714286",,,"-1.310714286",,,,,12.5,,,,,,,
28,571945,"Mikolas, Miles",188,14.9,0.4,0,0.4,0.4,0.413,,,2,5,93.6,-3.6,2107,91.8,91.5,1,12,16,-0.29999999999999716,6.07,106,144,120,146,295,327,300,"-0.623","0.623",,,,6,5,2,0,0,0,0,0,1,16.7,"1.81","0.89","1.33","0.15","92.2",114,40,20,16.666666666666664,6.42,-1.52,0.14,2.59,0.5,1,"2.225",,,"-2.225",,,,,8.3,,,,,,,
28,472610,"García, Luis",55,50.9,0.125,0,0.125,0.125,0.176,,,1,8,94,11.7,2207,94.6,94.91,0,14,14,0.30000000000001137,6.5,117,151,121,150,298,316,291,"1.561","-1.561",,,,9,8,1,0,0,0,0,0,1,11.1,"1.58","0.97","1.12","0.26","93.4",203,57.14285714285714,14.285714285714285,11.11111111111111,6.34,-1.79,0.11,2,0.222,1,"-5.575",,,"5.575",,,,,0,,,,,,,
