"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
29,683568,"Iriarte, Jairo",41,70.7,0.25,0,1,0.25,0.46,,,1,4,108.7,10,2156,94.4,95.62,3,8,21,1.1999999999999886,7.12,102,147,118,146,298,325,299,"-1.218","1.218",,,,8,1,1,0,0,0,3,37.5,4,50,"1.5","1.07","1.03","0.5","102.1",181,100,0,0,5.46,-2.26,0.56,2.53,0.625,0,"4.2",,,"-4.2",,,,,37.5,,,,,,,
29,805990,"Kipp, Grant",99,29.3,0,0,0,0,0.1,,,0,6,86.3,-13,2426,93.9,94.9,2,15,14,1,6.73,110,146,109,151,293,325,303,"1.292","-1.292",,,,7,5,0,0,0,0,1,14.3,1,14.3,"1.6","0.97","0.3","-0.22","89.8",127,40,0,0,5.84,-2.12,0.15,2.82,0.143,0,"-4.455172414",,,"4.455172414",,,,,13.3,,,,,,,
29,671131,"Rutledge, Jackson",94,30.9,0,0,0,0,0.07,,,0,9,91.4,30,2181,94.2,93.89,2,15,14,-0.29999999999999716,6.31,116,148,115,149,296,328,305,"2.071","-2.071",,,,10,7,0,0,0,0,2,20,1,10,"1.24","1.34","0.73","-0.29","91.5",211,42.857142857142854,14.285714285714285,10,6.24,-1.34,0.57,2.58,0.1,1,"-7.14137931",,,"7.14137931",,,,,13.3,,,,,,,
29,676910,"Seelinger, Matt",87,33.3,0.6,0.2,0.6,0.8,0.554,,,3,5,81.7,27.6,2443,92.7,92.63,5,12,17,-0.10000000000000853,6.37,108,150,114,148,292,319,281,"-1.265","1.265",,,,8,5,2,1,0,0,1,12.5,2,25,"1.09","1.57","0.03","-0.03","90.7",217,40,0,0,5.68,-0.58,-0.05,2.54,0.625,0,"4.362068966",,,"-4.362068966",,,,,41.7,,,,,,,
29,695667,"Kudrna, Ben",78,37.2,0.667,0.167,0.667,0.833,0.661,,,4,6,89.5,-8.3,2124,94.2,94.56,2,11,18,0.3999999999999915,6.51,113,148,120,146,293,322,297,"-1.653","1.653",,,,7,6,3,1,0,0,0,0,1,14.3,"1.37","1.2","0.8","0.3","92.9",189,66.66666666666666,16.666666666666664,14.285714285714285,5.99,-1.92,0.01,2.92,0.714,1,"5.7",,,"-5.7",,,,,18.2,,,,,,,
29,622663,"Severino, Luis",113,25.7,0.25,0.75,0,1,0.574,,,1,4,100.2,27.3,2229,96.2,96.3,2,12,17,0.09999999999999432,6.38,110,146,118,147,296,337,298,"-2.08","2.08",,,,6,3,0,0,0,1,1,16.7,2,33.3,"1.1","1.36","0.61","-0.17","92.7",187,66.66666666666666,33.33333333333333,16.666666666666664,5.94,-2.06,0.12,2.7,0.5,1,"7.172413793",,,"-7.172413793",,,,,16.7,,,,,,,
29,808967,"Yamamoto, Yoshinobu",151,19.2,0.222,0.111,0.286,0.333,0.239,,,2,9,100,6,2156,95.3,95.47,1,13,16,0.20000000000000284,6.44,110,151,122,150,305,325,295,"0.063","-0.063",,,,9,7,1,1,0,0,2,22.2,0,0,"1.22","1.3","0.59","0.11","98.1",177,83.33333333333334,33.33333333333333,22.22222222222222,5.54,-1.87,0.26,2.31,0.222,2,"-0.217241379",,,"0.217241379",,,,,7.7,,,,,,,
29,693312,"Nicolas, Kyle",56,51.8,0.2,0.2,0.333,0.4,0.379,,,1,5,94,28.3,2310,97,97.7,3,12,17,0.7000000000000028,6.92,107,144,123,148,303,315,302,"-0.413","0.413",,,,7,3,0,1,0,0,2,28.6,2,28.6,"0.93","1.51","0.71","-0.06","90.2",188,33.33333333333333,0,0,5.91,-1.28,0.41,2.6,0.429,0,"1.424137931",,,"-1.424137931",,,,,25,,,,,,,
29,571945,"Mikolas, Miles",188,15.4,0.5,0.875,0.286,1.375,0.695,,,4,8,95.5,15.3,2209,92.1,91.92,1,16,13,-0.19999999999998863,6.11,107,147,118,151,293,326,299,"-3.465","3.465",,,,11,9,1,1,0,2,0,0,2,18.2,"1.41","1.27","0.75","-0.31","95.6",207,55.55555555555556,33.33333333333333,27.27272727272727,6.53,-1.35,0.02,2.54,0.545,3,"11.948275862",,,"-11.948275862",,,,,6.3,,,,,,,
29,701552,"Granillo, Andre",137,21.2,0.4,0.2,0.5,0.6,0.507,,,2,5,89.3,-9,2266,94,93.58,1,15,14,-0.4000000000000057,6.02,114,147,122,150,296,321,301,"-1.593","1.593",,,,7,4,1,1,0,0,1,14.3,2,28.6,"1.19","1.39","0.35","-0.18","90.8",176,50,25,14.285714285714285,6.63,-0.82,-0.31,2.88,0.571,1,"5.493103448",,,"-5.493103448",,,,,6.7,,,,,,,
29,682227,"Williamson, Brandon",247,11.7,0.375,0.375,0.333,0.75,0.522,,,3,8,87,37,2199,94.2,93.32,2,15,14,-0.9000000000000057,5.84,112,151,118,149,292,317,292,"-1.211","1.211",,,,10,7,2,0,0,1,1,10,2,20,"1.19","1.39","0.67","-0.33","92.1",203,28.57142857142857,14.285714285714285,10,6.66,0.82,-0.41,3.08,0.5,1,"4.175862069",,,"-4.175862069",,,,,13.3,,,,,,,
29,642528,"Loáisiga, Jonathan",136,21.3,0.4,0.6,0.333,1,0.588,,,2,5,93.3,10,2363,97.4,97.47,3,17,12,0.09999999999999432,6.37,114,149,118,151,295,320,302,"-0.501","0.501",,,,5,4,1,0,0,1,1,20,0,0,"1.25","1.15","0.82","-0.45","89.6",177,50,25,20,5.49,-2.33,0.12,3.02,0.4,1,"1.727586207",,,"-1.727586207",,,,,17.6,,,,,,,
29,661527,"Martinez, Seth",145,20,0.4,0.4,0.667,0.8,0.554,,,2,5,101.9,14.7,2177,90.4,91.59,2,9,20,1.1999999999999886,6.83,107,150,122,148,286,311,287,"-1.649","1.649",,,,7,3,1,0,1,0,2,28.6,2,28.6,"1.87","0.9","0.77","0.25","95.0",221,100,0,0,4.59,-2.37,0.35,2.7,0.571,0,"5.686206897",,,"-5.686206897",,,,,22.2,,,,,,,
28,806333,"Sansone, Michael",112,25,0.667,0.167,0.667,0.833,0.655,,,4,6,94.9,8.2,1991,88,86.86,0,12,16,-1.0999999999999943,5.58,114,146,118,144,291,312,289,"-1.492","1.492",,,,6,6,3,1,0,0,0,0,0,0,"1.64","1.31","0.73","-0.44","92.1",159,50,0,0,5.36,1.73,0.02,2.61,0.667,0,"5.328571429",,,"-5.328571429",,,,,0,,,,,,,
28,605135,"Bassitt, Chris",285,9.8,0.143,0,0.143,0.143,0.335,,,1,7,85.3,15.9,2063,90.9,90.97,0,19,9,0.20000000000000284,6.34,118,148,123,149,277,310,285,"-0.197","0.197",,,,11,7,1,0,0,0,0,0,4,36.4,"1.75","1.01","0.72","-0.1","89.7",168,28.57142857142857,0,0,5.48,-1.68,0.01,2.89,0.455,0,"0.703571429",,,"-0.703571429",,,,,0,,,,,,,
28,702047,"Cook, Alex",47,59.6,0.6,0.6,1,1.2,0.765,,,3,5,94.3,19.7,2276,94.8,94.93,5,15,13,0.10000000000000853,6.48,102,149,120,148,293,305,282,"-1.115","1.115",,,,5,3,2,0,0,1,2,40,0,0,"1.23","1.32","0.26","0.16","90.1",229,33.33333333333333,33.33333333333333,20,5.74,-1.6,-0.05,2.76,0.6,1,"3.982142857",,,"-3.982142857",,,,,33.3,,,,,,,
28,695026,"Wu-Yelland, Jeremy",83,33.7,0.333,0,0.4,0.333,0.401,,,2,6,91.1,6,2251,93.2,92.39,3,12,16,-0.7999999999999972,5.77,108,149,116,146,297,317,283,"-0.104","0.104",,,,8,5,2,0,0,0,1,12.5,1,12.5,"1.54","1.08","0.64","-0.34","93.7",113,60,0,0,5.49,2.8,-0.15,2.72,0.5,0,"0.371428571",,,"-0.371428571",,,,,25,,,,,,,
28,642207,"Williams, Devin",82,34.1,0.333,0,0.333,0.333,0.457,,,1,3,90.4,6.3,2326,93.6,94.86,1,10,18,1.3000000000000114,7.17,107,151,120,149,289,319,278,"-0.627","0.627",,,,5,3,1,0,0,0,0,0,2,40,"1.25","1.36","0.97","0.36","89.4",175,33.33333333333333,0,0,5.43,-2.41,0.35,2.98,0.6,0,"2.239285714",,,"-2.239285714",,,,,10,,,,,,,
28,680755,"Fisher, Braydon",110,25.5,0,0,0,0,0,,,0,5,90.2,23.4,2217,94,92.41,0,14,14,-1.5999999999999943,5.47,116,149,119,149,289,326,293,"1.229","-1.229",,,,5,5,0,0,0,0,0,0,0,0,"1.08","1.52","0.44","-0.02","90.3",173,20,20,20,6.7,0.39,0.1,2.98,0,1,"-4.389285714",,,"4.389285714",,,,,0,,,,,,,
28,702752,"Pintaro, Jonathan",88,31.8,0,0,0,0,0.299,,,0,4,76.6,16,2449,94.4,95.06,3,11,17,0.6999999999999886,6.69,112,147,126,149,282,311,284,"0.407","-0.407",,,,7,3,0,0,0,0,1,14.3,3,42.9,"1.35","1.21","0.63","0","89.9",192,33.33333333333333,33.33333333333333,14.285714285714285,5.02,-3.55,0.29,2.28,0.429,1,"-1.453571429",,,"1.453571429",,,,,27.3,,,,,,,
28,657022,"Supak, Trey",157,17.8,0.429,0.143,0.6,0.571,0.467,,,3,7,87.7,14.8,2228,92,92.81,3,16,12,0.7999999999999972,6.74,111,149,121,151,306,323,308,"-0.474","0.474",,,,8,5,2,1,0,0,2,25,1,12.5,"1.39","1.31","0.51","-0.18","90.3",167,40,0,0,6.01,-0.93,0.44,2.86,0.5,0,"1.692857143",,,"-1.692857143",,,,,18.8,,,,,,,
28,676249,"Coffey, Adisyn",72,38.9,0.462,0.385,0.5,0.846,0.567,,,6,13,92.2,19.5,2262,95.1,94.38,2,15,13,-0.6999999999999886,5.96,116,147,121,147,293,325,296,"-2.559","2.559",,,,14,11,3,2,0,1,2,14.3,1,7.1,"1.24","1.29","0.61","0.04","94.7",187,45.45454545454545,9.090909090909092,7.142857142857142,6.03,-1.01,-0.3,2.5,0.5,1,"9.139285714",,,"-9.139285714",,,,,13.3,,,,,,,
28,669298,"Shook, TJ",58,48.3,0.2,0,0.25,0.2,0.178,,,2,10,87.2,21.4,2057,92.9,92.87,4,16,12,0,6.37,105,148,117,149,295,313,295,"0.404","-0.404",,,,10,8,2,0,0,0,2,20,0,0,"1.55","1.1","1.03","-0.04","90.6",166,12.5,0,0,5.8,-1.71,0.16,2.92,0.2,0,"-1.442857143",,,"1.442857143",,,,,25,,,,,,,
28,687531,"Kempner, William",69,40.6,0.2,0,0.5,0.2,0.178,,,1,5,84.5,20,2553,95.3,94.82,5,10,18,-0.5,6.1,112,146,126,151,285,314,285,"0.879","-0.879",,,,5,2,1,0,0,0,3,60,0,0,"1.68","0.84","1.46","-1.15","88.0",214,0,0,0,4.48,-2.56,0.05,2.7,0.2,0,"-3.139285714",,,"3.139285714",,,,,50,,,,,,,
28,684516,"Rincon, Hancel",50,56,0.333,0.167,0.4,0.5,0.407,,,2,6,89,15.4,2149,92.9,92.48,4,16,12,-0.4000000000000057,5.97,103,141,111,140,278,297,283,"-0.034","0.034",,,,7,5,1,1,0,0,1,14.3,1,14.3,"1.34","1.3","0.61","0.18","94.0",152,60,20,14.285714285714285,5.69,-2.28,0.29,2.34,0.429,1,"0.121428571",,,"-0.121428571",,,,,25,,,,,,,
28,683101,"Goss, JJ",90,31.1,0.333,0.111,0.333,0.444,0.34,,,3,9,93.7,22.6,1894,92.6,93.36,5,17,11,0.8000000000000114,6.69,110,147,114,146,296,321,295,"-0.077","0.077",,,,11,9,2,1,0,0,1,9.1,1,9.1,"1.45","1.2","0.56","-0.08","94.8",210,55.55555555555556,22.22222222222222,18.181818181818183,5.83,-0.88,0.19,2.81,0.364,2,"0.275",,,"-0.275",,,,,29.4,,,,,,,
28,677961,"Wilcox, Cole",133,21.1,0.286,0.143,0.4,0.429,0.356,,,2,7,81.5,-15,2124,96.8,96.68,4,15,13,-0.09999999999999432,6.25,114,147,113,148,294,322,302,"-0.291","0.291",,,,8,5,1,1,0,0,2,25,1,12.5,"1.51","0.92","1.08","-0.48","89.3",194,25,0,0,5.82,-2.28,0.21,2.75,0.375,0,"1.039285714",,,"-1.039285714",,,,,26.7,,,,,,,
28,828353,"Garkow, Nate",89,31.5,0,0,0,0,0.233,,,0,2,82.2,-5,2180,88.2,87.54,2,12,16,-0.7000000000000028,6.05,105,147,121,148,291,328,284,"0.22","-0.22",,,,3,2,0,0,0,0,0,0,1,33.3,"1.18","1.77","0.39","0.06","88.0",171,0,0,0,6.29,-0.96,0.31,3.01,0.333,0,"-0.785714286",,,"0.785714286",,,,,16.7,,,,,,,
28,608372,"Sugano, Tomoyuki",117,23.9,0.2,0.2,0.2,0.4,0.326,,,1,5,92.4,26.4,2398,92.5,92.17,2,13,15,-0.29999999999999716,6.11,114,148,118,149,294,319,292,"-0.056","0.056",,,,6,5,0,1,0,0,0,0,1,16.7,"1.38","1.28","0.36","-0.1","92.7",193,60,0,0,6.05,-2.54,0.19,2.72,0.333,0,"0.2",,,"-0.2",,,,,15.4,,,,,,,
28,670059,"Holderman, Colin",150,18.7,0.286,0.429,0.2,0.714,0.42,,,2,7,93.9,19.2,2332,97.4,97.46,2,14,14,0.09999999999999432,6.29,111,149,120,151,293,322,295,"-0.728","0.728",,,,7,6,1,0,0,1,1,14.3,0,0,"1.29","1.12","0.63","-0.19","96.2",220,83.33333333333334,50,42.857142857142854,5.92,-2.35,0.19,2.58,0.286,3,"2.6",,,"-2.6",,,,,14.3,,,,,,,
28,673662,"Ortiz, Robinson",107,26.2,0.222,0.444,0.143,0.667,0.401,,,2,9,97.7,30.9,2236,94.2,92.78,3,19,9,-1.4000000000000057,5.54,114,149,125,147,295,320,299,"-0.005","0.005",,,,10,8,0,1,0,1,1,10,1,10,"1.36","1.22","1.03","-0.42","93.3",246,75,25,20,5.74,2.19,0.45,2.58,0.3,2,"0.017857143",,,"-0.017857143",,,,,15.8,,,,,,,
27,692404,"Saladin, Darlin",66,40.9,0.8,0,0.8,0.8,0.712,,,4,5,87.2,-1.6,2096,92.8,92.07,3,14,13,-0.7000000000000028,5.81,108,149,114,149,287,312,292,"-1.323","1.323",,,,5,5,4,0,0,0,0,0,0,0,"1.4","1.25","0.94","0.01","89.5",147,20,0,0,5.48,-1.27,0.1,2.81,0.8,0,"4.9",,,"-4.9",,,,,21.4,,,,,,,
27,621242,"Díaz, Edwin",54,50,0.286,0.143,0.4,0.429,0.394,,,2,7,95,21,2333,95.8,97.22,1,6,21,1.4000000000000057,7.11,112,151,119,149,299,316,293,"-0.552","0.552",,,,9,5,1,1,0,0,2,22.2,2,22.2,"1.42","1.07","0.94","0.39","95.2",203,60,0,0,4.79,-2.22,-0.05,2.91,0.444,0,"2.044444444",,,"-2.044444444",,,,,16.7,,,,,,,
27,681924,"Dabovich, R.J.",44,61.4,0,0,0,0,0.279,,,0,3,90.7,41,2239,95.2,94.72,1,7,20,-0.5,6.2,108,150,115,148,317,327,294,"0.437","-0.437",,,,5,2,0,0,0,0,1,20,2,40,"1.11","1.43","0.09","0.11","89.1",243,0,0,0,6.42,-1.99,0.01,2.89,0.4,0,"-1.618518519",,,"1.618518519",,,,,14.3,,,,,,,
27,678576,"Ramos, Wilkin",120,22.5,0.4,0.2,0.4,0.6,0.53,,,2,5,89.5,4.6,2187,95.1,97.02,0,14,13,1.9000000000000057,7.54,111,147,116,149,306,335,301,"-0.796","0.796",,,,8,5,1,1,0,0,0,0,3,37.5,"1.92","0.62","1.24","-0.68","91.3",206,60,20,12.5,5.22,-2.69,-0.25,2.28,0.625,1,"2.948148148",,,"-2.948148148",,,,,0,,,,,,,
27,691414,"Gómez, Yorman",58,46.6,0.375,0,0.429,0.375,0.334,,,3,8,74.9,14.1,2120,96,96.01,2,12,15,0,6.25,104,147,124,149,291,323,300,"-0.403","0.403",,,,8,7,3,0,0,0,1,12.5,0,0,"1.15","1.32","0.45","-0.06","89.8",127,14.285714285714285,0,0,6.08,-0.9,0.37,2.42,0.375,0,"1.492592593",,,"-1.492592593",,,,,16.7,,,,,,,
27,687985,"White, Josh",76,35.5,,,0,,0.465,,,0,0,95.9,17,2206,95.1,95.19,4,13,14,0.10000000000000853,6.24,108,146,121,147,278,307,277,"-0.014","0.014",,,,3,1,0,0,0,0,0,0,2,66.7,"1.04","1.47","0.3","-0.09","89.0",180,100,0,0,6.43,-0.67,0.15,3.24,0.667,0,"0.051851852",,,"-0.051851852",,,,,30.8,,,,,,,
27,668834,"McGee, Easton",152,17.8,0,0,0,0,0.063,,,0,10,97,40.6,2397,92.5,93.2,8,19,8,0.7000000000000028,6.58,111,150,122,149,298,321,297,"1.822","-1.822",,,,11,5,0,0,0,0,5,45.5,1,9.1,"1.43","1.22","0.62","0.07","92.1",227,60,0,0,5.85,-1.25,0.16,3.13,0.091,0,"-6.748148148",,,"6.748148148",,,,,42.1,,,,,,,
27,701764,"Day, Cam",104,26,0,0,0,0,0.155,,,0,7,82.4,5.5,2181,97.6,97.31,5,14,13,-0.29999999999999716,6.01,109,147,121,149,292,328,295,"1.872","-1.872",,,,9,4,0,0,0,0,3,33.3,2,22.2,"1.35","1.03","0.46","-0.17","88.9",182,0,0,0,5.75,-2.03,0.25,2.84,0.222,0,"-6.933333333",,,"6.933333333",,,,,35.7,,,,,,,
27,641962,"Pelham, CD",55,49.1,0.5,0.25,0.667,0.75,0.57,,,2,4,99.3,10,2065,95.1,96.74,4,10,17,1.6000000000000085,7.24,104,141,108,140,288,317,289,"-1.364","1.364",,,,5,3,1,1,0,0,1,20,1,20,"1.29","1.23","0.42","-0.24","93.6",191,100,0,0,5.75,2.05,0.3,2.89,0.6,0,"5.051851852",,,"-5.051851852",,,,,40,,,,,,,
27,683068,"Penrod, Zach",91,29.7,0,0,,0,0.233,,,0,2,,,2267,94.3,94.74,2,9,18,0.4000000000000057,6.59,108,148,118,150,290,319,275,"0.306","-0.306",,,,3,0,0,0,0,0,2,66.7,1,33.3,"1.18","1.39","0.45","-0.03","88.6",231,,,,6.04,1.29,0.18,2.91,0.333,,"-1.133333333",,,"1.133333333",,,,,22.2,,,,,,,
27,642770,"Guerra, Javy",55,49.1,0.4,0.8,0.25,1.2,0.675,,,2,5,94.5,20.6,2250,94.9,94.77,1,10,17,-0.10000000000000853,6.2,117,149,124,151,305,318,297,"-1.843","1.843",,,,8,5,0,1,0,1,0,0,3,37.5,"1.14","1.39","0.43","-0.12","93.2",259,60,20,12.5,6,-1.79,-0.24,3.28,0.625,1,"6.825925926",,,"-6.825925926",,,,,10,,,,,,,
27,664747,"Díaz, Alexis",49,55.1,0.333,0.667,0.333,1,0.627,,,1,3,90.9,53.7,2436,92.9,95.19,1,5,22,2.299999999999997,7.53,108,142,111,146,296,317,304,"-1.867","1.867",,,,7,3,0,0,1,0,0,0,4,57.1,"1.48","1.15","0.96","-0.42","90.8",189,0,0,0,4.78,-2.18,-0.33,3.17,0.714,0,"6.914814815",,,"-6.914814815",,,,,20,,,,,,,
27,804948,"Stanifer, Gage",39,69.2,0.333,0.333,0.5,0.667,0.537,,,1,3,88.8,43.5,2238,93.6,93.8,3,10,17,0.20000000000000284,6.22,113,146,120,145,309,310,280,"-0.598","0.598",,,,5,2,0,1,0,0,1,20,1,20,"1.26","1.33","1.03","0.59","94.7",99,50,0,0,6.02,-1.21,-0.48,3.21,0.6,0,"2.214814815",,,"-2.214814815",,,,,30,,,,,,,
27,701328,"Ferris, Jackson",53,50.9,0.167,0,0.2,0.167,0.286,,,1,6,84.7,7.8,2103,93,94.22,4,13,14,1.2000000000000028,6.97,118,151,121,151,294,325,297,"0.585","-0.585",,,,8,5,1,0,0,0,1,12.5,2,25,"1.52","1.12","0.46","0.09","89.9",189,20,0,0,5.42,2.15,0.01,2.64,0.375,0,"-2.166666667",,,"2.166666667",,,,,30.8,,,,,,,
27,519326,"Strickland, Hunter",66,40.9,0.25,0.125,0.25,0.375,0.269,,,2,8,92.2,11.1,2033,91.8,90.9,1,13,14,-0.8999999999999915,5.75,106,147,115,148,296,323,303,"0.868","-0.868",,,,8,8,1,1,0,0,0,0,0,0,"1.63","1.08","0.73","-0.2","95.0",86,50,0,0,6.16,-2.76,-0.29,2.63,0.25,0,"-3.214814815",,,"3.214814815",,,,,7.7,,,,,,,
27,670090,"Mills, Wyatt",86,31.4,0.25,0.125,0.4,0.375,0.316,,,2,8,94.7,4.2,1964,90.3,91.54,3,13,14,1.2000000000000028,7.2,111,148,122,148,294,329,295,"-0.046","0.046",,,,9,5,1,1,0,0,3,33.3,1,11.1,"2.1","0.71","0.88","0.14","95.3",172,60,0,0,3.89,-3.41,0.26,2.76,0.333,0,"0.17037037",,,"-0.17037037",,,,,23.1,,,,,,,
27,542888,"Armstrong, Shawn",110,24.5,0.125,0,0.333,0.125,0.176,,,1,8,82.2,38,2294,93.1,93.6,4,15,12,0.5,6.53,114,150,126,148,301,325,293,"0.593","-0.593",,,,9,3,1,0,0,0,5,55.6,1,11.1,"1.35","1.28","0.47","0.03","89.9",255,33.33333333333333,0,0,5.98,-1.47,0.12,3.09,0.222,0,"-2.196296296",,,"2.196296296",,,,,26.7,,,,,,,
27,623474,"Herget, Jimmy",186,14.5,0,0,0,0,0.158,,,0,7,88.9,21.3,2419,92.1,89.71,3,9,18,-2.3999999999999915,4.91,116,149,121,151,292,324,296,"0.262","-0.262",,,,9,4,0,0,0,0,3,33.3,1,11.1,"1.82","0.88","1.12","-0.31","93.3",152,50,0,0,5.36,-2.19,-0.09,3.16,0.222,0,"-0.97037037",,,"0.97037037",,,,,33.3,,,,,,,
27,686753,"Jameson, Drey",101,26.7,0.25,0,0.25,0.25,0.381,,,1,4,97.1,30.3,2352,97,95.94,0,6,21,-1.0999999999999943,5.57,115,144,112,149,298,321,302,"-0.652","0.652",,,,6,4,1,0,0,0,0,0,2,33.3,"1.13","1.29","0.71","-0.44","97.9",241,50,25,16.666666666666664,5.97,-1.92,0,2.85,0.5,1,"2.414814815",,,"-2.414814815",,,,,0,,,,,,,
26,689359,"Stanavich, Dale",55,47.3,0.2,0,0.333,0.2,0.265,,,1,5,99.5,27.3,1981,92.6,92.28,6,12,14,-0.29999999999999716,6.07,117,150,128,149,288,313,283,"0.719","-0.719",,,,6,3,1,0,0,0,2,33.3,1,16.7,"1.35","1.3","0.47","-0.41","92.9",202,66.66666666666666,33.33333333333333,16.666666666666664,5.66,1.23,0.18,2.78,0.333,1,"-2.765384615",,,"2.765384615",,,,,50,,,,,,,
26,683627,"Molina, Anthony",69,37.7,0.25,0,0.25,0.25,0.317,,,1,4,97.1,10.8,2161,97.6,97.2,2,12,14,-0.3999999999999915,6.23,110,150,126,150,296,323,288,"0.444","-0.444",,,,5,4,1,0,0,0,0,0,1,20,"0.97","1.44","0.48","0.11","92.6",176,75,0,0,6.2,-1.64,-0.17,2.52,0.4,0,"-1.707692308",,,"1.707692308",,,,,16.7,,,,,,,
26,596271,"Lawrence, Casey",219,11.9,0.2,0.6,,0.8,0.41,,,1,5,101.4,26,2168,89.3,88.2,4,9,17,-1.0999999999999943,5.81,114,147,122,146,296,320,305,"-0.843","0.843",,,,5,1,0,0,0,1,4,80,0,0,"1.81","1.07","1.04","-0.17","90.7",222,100,100,20,5.21,-2.56,-0.24,3.61,0.2,1,"3.242307692",,,"-3.242307692",,,,,44.4,,,,,,,
26,695034,"Morris, Kade",100,26,0.5,1.5,0,2,0.915,,,1,2,99.7,26.5,2201,94.7,94.7,4,13,13,0,6.28,114,146,123,150,293,321,294,"-1.346","1.346",,,,3,2,0,0,0,1,0,0,1,33.3,"1.44","1.1","0.82","-0.46","90.9",255,100,0,0,5.14,-2.03,0.27,2.71,0.667,0,"5.176923077",,,"-5.176923077",,,,,30.8,,,,,,,
26,681077,"Knorr, Michael",60,43.3,0.2,0,0.25,0.2,0.178,,,2,10,92.8,27.6,2313,95.5,95.77,1,17,9,0.29999999999999716,6.63,103,150,120,149,306,321,297,"1.28","-1.28",,,,10,8,2,0,0,0,2,20,0,0,"1.13","1.39","0.98","0.45","91.0",237,25,12.5,10,5.85,-1.65,-0.07,2.63,0.2,1,"-4.923076923",,,"4.923076923",,,,,5.9,,,,,,,
26,681806,"Wantz, Andrew",105,24.8,0.571,1,0.5,1.571,0.868,,,4,7,101.1,16.6,2340,93.3,92.82,4,17,9,-0.5,6.08,102,147,118,148,294,318,292,"-4.942","4.942",,,,8,6,1,1,0,2,1,12.5,1,12.5,"1.27","1.36","0.48","-0.11","94.2",218,80,40,25,6.27,-1.56,0.02,3.18,0.625,2,"19.007692308",,,"-19.007692308",,,,,23.5,,,,,,,
26,662253,"Muñoz, Andrés",80,32.5,0.375,0.375,0.6,0.75,0.518,,,3,8,91.7,29.8,2281,98.2,98.54,4,12,14,0.4000000000000057,6.46,109,150,120,147,300,325,301,"-1.253","1.253",,,,10,5,0,3,0,0,3,30,2,20,"1.36","1","0.67","0.47","94.8",187,60,20,10,5.43,-2.86,-0.2,2.73,0.5,1,"4.819230769",,,"-4.819230769",,,,,33.3,,,,,,,
26,684320,"Rodríguez, Yariel",78,33.3,0.75,0.25,0.75,1,0.739,,,3,4,101.2,9.8,2412,93.4,93.4,0,10,16,0,6.26,105,147,123,149,294,322,289,"-1.676","1.676",,,,6,4,2,1,0,0,0,0,2,33.3,"1.46","1.16","0.35","0","95.6",171,75,0,0,6.04,-1.62,0.2,2.93,0.833,0,"6.446153846",,,"-6.446153846",,,,,0,,,,,,,
26,682967,"Sweet, Devin",78,33.3,0.571,1,0.5,1.571,0.868,,,4,7,91.3,23.3,2244,92.1,92.08,2,14,12,0,6.37,110,148,125,148,284,315,290,"-3.414","3.414",,,,8,6,1,1,0,2,1,12.5,1,12.5,"1.05","1.65","0.36","0.13","92.5",211,50,33.33333333333333,25,6.18,-0.64,0.01,2.72,0.625,2,"13.130769231",,,"-13.130769231",,,,,14.3,,,,,,,
26,701719,"Samaniego, Tyler",73,35.6,0,0,0,0,0.07,,,0,9,82.7,24.7,2221,93.2,94.58,6,15,11,1.3999999999999915,7,108,150,123,148,286,308,296,"2.397","-2.397",,,,10,6,0,0,0,0,3,30,1,10,"1.4","1.22","0.34","-0.15","91.7",140,33.33333333333333,0,0,5.76,1.63,0.08,2.83,0.1,0,"-9.219230769",,,"9.219230769",,,,,40,,,,,,,
26,669060,"Wilson, Bryse",148,17.6,0.4,0,0.5,0.4,0.508,,,2,5,95.2,17,2094,92.5,92.77,1,5,21,0.29999999999999716,6.52,110,148,114,145,279,304,281,"-1.434","1.434",,,,9,4,2,0,0,0,1,11.1,4,44.4,"1.34","1.33","0.69","-0.06","96.7",180,50,0,0,6.07,-2.68,0.04,2.81,0.667,0,"5.515384615",,,"-5.515384615",,,,,20,,,,,,,
