"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
57,596295,"Gomber, Austin",228,25,0.333,0.083,0.333,0.417,0.38,,,4,12,83.9,-4.2,2253,87.5,88.18,1,26,31,0.7000000000000028,6.55,111,151,117,149,297,324,304,"-0.798","0.798",,,,14,12,3,1,0,0,0,0,2,14.3,"1.89","1.07","-0.18","0.09","91.2",97,41.66666666666667,0,0,6.79,1.68,-0.41,2.85,0.429,0,"1.4",,,"-1.4",,,,,3.8,,,,,,,
56,621237,"Alvarado, José",148,37.8,0.2,0.3,0.333,0.5,0.294,,,2,10,82.1,11.3,2174,91.6,92.41,15,25,31,0.8000000000000114,6.63,115,148,123,150,283,305,282,"0.025","-0.025",,,,10,4,1,0,0,1,6,60,0,0,"2.28","0.42","-0.15","0.05","91.0",104,50,0,0,6.6,1.44,-1,1.43,0.2,0,"-0.044642857",,,"0.044642857",,,,,60,,,,,,,
56,804267,"Thornton, Zac",116,48.3,0.182,0,0.2,0.182,0.148,,,2,11,89.2,1.3,2366,85.2,85.11,3,27,29,-0.10000000000000853,6.09,111,149,122,147,293,323,282,"1.523","-1.523",,,,12,10,2,0,0,0,2,16.7,0,0,"2.88","0.25","-0.41","0.12","91.4",101,30,0,0,5.99,2.37,-0.55,1.64,0.167,0,"-2.719642857",,,"2.719642857",,,,,11.1,,,,,,,
55,663562,"Davis, Noah",213,25.8,0.25,0.313,0.188,0.563,0.342,,,4,16,82,5.9,2129,88.8,87.89,3,31,24,-0.8999999999999915,5.56,110,148,118,148,291,318,286,"-0.363","0.363",,,,18,17,2,0,1,1,0,0,0,0,"2.33","0.55","-0.12","0.01","91.1",113,17.647058823529413,5.88235294117647,5.555555555555555,5.79,-2.11,0.26,2.73,0.278,1,"0.66",,,"-0.66",,,,,9.7,,,,,,,
54,607259,"Martinez, Nick",262,20.6,0.429,0.571,0.364,1,0.612,,,6,14,90.6,18,2297,88.8,88.51,1,28,26,-0.29999999999999716,5.92,109,147,119,148,315,320,293,"-3.757","3.757",,,,16,13,2,2,0,2,1,6.3,2,12.5,"1.98","0.89","-0.2","0.06","93.0",127,38.46153846153847,15.384615384615385,12.5,6.18,-1.87,0.28,2.21,0.5,2,"6.957407407",,,"-6.957407407",,,,,3.6,,,,,,,
54,686560,"Collyer, Gavin",157,34.4,0.375,0.188,0.4,0.563,0.464,,,6,16,86.7,7.9,2626,92.6,92.05,8,30,24,-0.5,6.05,108,148,116,148,302,320,304,"-0.676","0.676",,,,20,15,3,3,0,0,1,5,3,15,"2.28","0.39","0.1","0.01","93.1",162,33.33333333333333,20,15,5.09,-4.09,0.16,2.47,0.5,3,"1.251851852",,,"-1.251851852",,,,,26.7,,,,,,,
54,676106,"Hancock, Emerson",252,21.4,0.364,0.273,0.333,0.636,0.419,,,4,11,92.9,11.1,2301,87,86.61,5,20,34,-0.4000000000000057,5.87,116,145,114,147,297,320,303,"-1.338","1.338",,,,13,10,3,0,0,1,2,15.4,0,0,"2.64","0.36","-0.33","0.13","95.4",185,50,20,15.384615384615385,5.61,-2.59,0,2.11,0.385,2,"2.477777778",,,"-2.477777778",,,,,25,,,,,,,
53,544150,"Suárez, Albert",200,26.5,0.556,0.778,0.5,1.333,0.775,,,5,9,91.7,26.4,2151,85.4,86.19,11,27,26,0.7999999999999972,6.71,108,148,122,143,292,317,286,"-4.206","4.206",,,,11,8,2,1,0,2,1,9.1,2,18.2,"2.36","0.76","-0.13","-0.13","90.8",165,25,12.5,9.090909090909092,6.23,-1.48,0.59,1.99,0.636,1,"7.935849057",,,"-7.935849057",,,,,40.7,,,,,,,
53,692285,"Guerrero, Luis",171,31,0.571,0,0.8,0.571,0.508,,,4,7,82.5,26.6,2340,89.3,88.24,11,24,29,-1.0999999999999943,5.62,107,148,118,147,294,324,292,"-0.639","0.639",,,,7,5,4,0,0,0,2,28.6,0,0,"2.41","0.45","-0.07","-0.02","94.8",153,40,0,0,6.06,-1.54,0.49,1.76,0.571,0,"1.205660377",,,"-1.205660377",,,,,45.8,,,,,,,
53,672277,"Carlson, Sam",97,54.6,0.286,0,0.286,0.286,0.31,,,2,7,91,18.6,2369,87.6,89.36,6,30,23,1.8000000000000114,7.11,109,148,120,148,293,322,299,"0.896","-0.896",,,,8,7,2,0,0,0,0,0,1,12.5,"1.75","1.21","0.24","0.01","90.4",211,14.285714285714285,0,0,5.1,-2.83,-0.15,2.36,0.375,0,"-1.690566038",,,"1.690566038",,,,,20,,,,,,,
53,687765,"Spence, Mitch",108,49.1,0.294,0.412,0.2,0.706,0.42,,,5,17,90.1,10.4,2546,92.5,92.42,3,30,23,-0.09999999999999432,6.03,109,147,124,148,297,318,302,"-1.422","1.422",,,,17,17,2,1,0,2,0,0,0,0,"1.93","0.72","-0.17","0.03","93.3",159,52.94117647058824,17.647058823529413,17.647058823529413,6.1,-2.09,0.15,2.73,0.294,3,"2.683018868",,,"-2.683018868",,,,,10,,,,,,,
52,681190,"Vásquez, Randy",276,18.8,0.375,0.625,0.286,1,0.593,,,3,8,94.6,25.1,2731,89.9,89.62,5,24,28,-0.30000000000001137,5.83,116,149,120,150,299,325,301,"-1.694","1.694",,,,10,8,1,0,1,1,0,0,2,20,"2.24","0.55","-0.37","0.04","91.0",139,37.5,12.5,10,6.05,-2.08,0.46,2.43,0.5,1,"3.257692308",,,"-3.257692308",,,,,20.8,,,,,,,
52,592791,"Taillon, Jameson",267,19.5,0.385,0.692,0.2,1.077,0.621,,,5,13,93,30.8,2519,85.8,86.85,2,20,32,1.1000000000000085,6.74,109,151,116,150,303,328,297,"-3.286","3.286",,,,15,13,2,0,0,3,0,0,2,13.3,"2.45","0.62","-0.54","-0.18","95.2",219,46.15384615384615,23.076923076923077,20,6.07,-1.33,0.64,1.85,0.467,3,"6.319230769",,,"-6.319230769",,,,,10,,,,,,,
51,543135,"Eovaldi, Nathan",257,19.8,0.5,0.333,0.714,0.833,0.572,,,6,12,95.3,9.3,2213,91,92.09,10,30,21,1.0999999999999943,6.76,112,149,119,151,300,317,303,"-1.57","1.57",,,,12,8,4,1,0,1,4,33.3,0,0,"1.87","0.86","-0.09","-0.02","93.7",196,75,12.5,8.333333333333332,5.61,-2.42,0.31,2.95,0.5,1,"3.078431373",,,"-3.078431373",,,,,33.3,,,,,,,
51,663795,"Hagenman, Justin",136,37.5,0.444,0.778,0.333,1.222,0.694,,,4,9,96.3,33.1,2279,84.3,84.23,13,31,20,-0.09999999999999432,6.08,105,149,120,149,296,317,274,"-1.383","1.383",,,,10,8,1,1,0,2,1,10,1,10,"2.47","0.72","-0.06","-0.01","94.6",273,62.5,37.5,30,5.16,-3.34,0.3,2.26,0.5,3,"2.711764706",,,"-2.711764706",,,,,41.9,,,,,,,
50,700183,"Holub, Blake",90,55.6,0.077,0,0.143,0.077,0.113,,,1,13,87.3,24.4,2216,95.3,96.17,11,25,25,0.9000000000000057,6.76,112,151,120,149,297,316,292,"2.555","-2.555",,,,14,7,1,0,0,0,6,42.9,1,7.1,"1.02","1.49","0","0.06","89.9",210,28.57142857142857,0,0,6.75,-0.06,0.05,2.94,0.143,0,"-5.11",,,"5.11",,,,,44,,,,,,,
50,677161,"Kelly, Zack",131,38.2,0.3,0.1,0.429,0.4,0.37,,,3,10,93.9,8.4,2435,90.6,92.3,2,21,29,1.7000000000000028,7.17,117,148,121,150,279,308,297,"1.395","-1.395",,,,12,7,2,1,0,0,3,25,2,16.7,"2.18","0.59","-0.29","0.06","91.4",155,57.14285714285714,0,0,5.61,-3.19,-0.12,2.04,0.417,0,"-2.79",,,"2.79",,,,,9.5,,,,,,,
