"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
15,691251,"Lara, Andry",255,5.9,0,0,0,0,0,0.119,0.124,0,4,91.7,-11.5,1120,88.2,88.01,3,9,6,-0.20000000000000284,6.05,112,142,119,144,293,325,303,"0.854","-0.854","70.3","7.8",4,2,0,0,0,0,2,50,0,0,2.48067,0.442,1.02733,-0.90067,"92.5",73,50,0,0,6.24,-1.79,-0.55,2.11,0,0,"-5.693333333",0.124,0.14,"5.693333333",-0.124,-0.124,-0.14,-0.119,33.3,"35.8",16.331774360265264,-12.961443386113624,29.957910332062315,0.2222222222222222,39.8209034700141,36.82856449096815
15,681916,"Smith, Dylan",165,9.1,0,0,0,0,0,0.218,0.226,0,3,85.5,-3.3,1087,86.1,87.1,1,4,11,1,6.75,112,149,117,151,292,326,303,"0.29","-0.29","69.8","7.6",3,3,0,0,0,0,0,0,0,0,2.47467,0.58333,0.57733,-0.236,"94.5",31,33.33333333333333,0,0,5.82,-1.79,-0.66,1.46,0,0,"-1.933333333",0.226,0.264,"1.933333333",-0.226,-0.226,-0.264,-0.218,25,"46.6",12.343506801703683,-2.399587832961367,36.51230693360869,0.5,39.65769195261002,32.91178602339189
15,663423,"Thornton, Trent",664,2.3,0,0,0,0,0,0.135,0,0,2,100.1,39,1265,84.8,84.75,2,4,11,0,6.14,111,139,123,142,291,322,304,"0.163","-0.163","68.9","7.3",3,1,0,0,0,0,2,66.7,0,0,2.612,0.54533,0.83667,-0.442,"94.1",295,100,0,0,5.25,-2.35,-1.04,2.7,0,0,"-1.086666667",0.068,0,"1.086666667",0,-0.068,0,-0.135,50,"39.9",14.198494725034852,-1.9670694198168572,34.22058218704616,1,37.58047059019792,31.163888944244565
14,607625,"Lugo, Seth",2381,0.6,0,0,0,0,0,0.024,0.026,0,3,75.2,-40,1416,84.3,84.05,3,5,9,-0.29999999999999716,5.96,114,151,127,150,300,323,289,"0.213","-0.213","61.0","8.1",3,1,0,0,0,0,2,66.7,0,0,2.84786,0.34429,0.815,0.37786,"88.0",3,0,0,0,5.56,-1.41,0.27,2.52,0,0,"-1.521428571",0.026,0.026,"1.521428571",-0.026,-0.026,-0.026,-0.024,60,"32.0",16.103908008955514,-15.23175510549583,31.296679944729163,0.8,46.17707377770589,36.32472004710513
14,673820,"Piña, Robinson",61,23,0.25,0.75,0,1,0.509,0.524,0.294,1,4,74.7,-7.5,1539,85.4,85.91,2,7,7,0.5,6.85,109,144,121,152,294,325,304,"-1.744","1.744","66.8","8.0",4,4,0,0,0,1,0,0,0,0,2.65214,0.50071,1.27857,-1.08429,"92.3",91,25,25,25,6.24,-1.74,0.03,1.67,0.25,1,"12.457142857",0.294,0.982,"-12.457142857",-0.044,-0.043999999999999984,0.018,-0.015,28.6,"32.2",23.368665403766915,-22.109777413095014,34.053071224863544,0.16666666666666666,40.25033261717032,48.02234781518306
13,682995,"Barco, Hunter",46,28.3,0.25,0,0.5,0.25,0.221,0.069,0.077,1,4,83.6,32.5,697,85.3,85.08,3,7,6,-0.20000000000000284,6.32,111,153,121,149,301,316,290,"0.285","-0.285","68.1","8.2",4,2,1,0,0,0,2,50,0,0,2.84231,0.30923,0.42769,-0.42769,"90.3",86,50,0,0,5.38,3.47,0.54,1.65,0.25,0,"-2.192307692",0.077,0.091,"2.192307692",0.173,0.173,0.159,0.152,42.9,"23.4",13.70252630037837,-5.960809691408687,37.58923469077487,0.5,39.46533277936377,33.08008171920862
12,596112,"Stephenson, Robert",151,7.9,0,0,0,0,0,0.148,0.163,0,3,77.9,-8.7,1706,88.1,87.96,2,7,5,-0.09999999999999432,6.16,111,143,115,148,303,326,305,"0.814","-0.814","71.9","8.0",3,3,0,0,0,0,0,0,0,0,2.01333,0.91917,1.115,-0.95167,"91.3",24,0,0,0,6.11,-1.17,0.02,1.81,0,0,"-6.783333333",0.163,0.189,"6.783333333",-0.163,-0.163,-0.189,-0.148,28.6,"47.7",16.67852045935299,-19.902601366496256,29.507254433346223,0.5714285714285714,38.93809947345963,40.61040937694591
11,607179,"Weems, Jordan",98,11.2,0,0,0,0,0,0.009,0.01,0,1,87.8,63,1325,87.5,87.76,1,2,9,0.29999999999999716,6.75,117,146,126,151,295,334,312,"-0.283","0.283","78.9","8.4",1,1,0,0,0,0,0,0,0,0,2.27273,0.74091,1.00364,-1.00364,"88.0",181,0,0,0,6.08,-2.02,-0.58,1.74,0,0,"2.572727273",0.01,0.01,"-2.572727273",-0.01,-0.01,-0.01,-0.009,50,"50.6",20.98783984951477,-23.2143587656321,30.935154904080623,0.5,44.967075028255614,43.12052138633156
10,606930,"Barnes, Jacob",146,6.8,0,0,0,0,0,0.111,0.118,0,1,75,-1,1148,86.3,86.59,1,2,8,0.29999999999999716,6.59,109,142,114,144,286,326,305,"0.005","-0.005","64.9","7.8",1,1,0,0,0,0,0,0,0,0,2.551,0.525,0.725,-0.565,"88.0",33,0,0,0,5.45,-1.7,-1.02,1.74,0,0,"-0.05",0.118,0.177,"0.05",-0.118,-0.118,-0.177,-0.111,50,"37.4",14.305564437938479,-21.930060935047173,36.701694144034995,1,41.23572264344362,43.77329864768336
10,694646,"McDermott, Chayce",195,5.1,0,0,0,0,0,0.059,0.063,0,2,73.6,-41,1193,83.9,84.37,1,3,7,0.5,6.73,122,145,114,151,297,318,303,"0.404","-0.404","70.5","7.8",2,1,0,0,0,0,1,50,0,0,2.873,0.391,0.842,-0.842,"88.0",3,0,0,0,5.81,-1.25,-0.65,1.84,0,0,"-4.04",0.063,0.064,"4.04",-0.063,-0.063,-0.064,-0.059,33.3,"43.7",13.769398245131663,-2.618965963524298,33.09125103778633,1,45.05756830727669,35.032306513732664
